Configuration, ObservableConfiguration, Cost
341,171,100,
341,172,65,
341,173,10000,
341,174,67,
341,175,66,
341,176,22,
341,177,10000,
341,178,10000,
341,179,17,
341,180,10000,
342,171,10000,
342,172,10000,
342,173,57,
342,174,10000,
342,175,10000,
342,176,71,
342,177,10000,
342,178,10000,
342,179,30,
342,180,10000,
343,171,88,
343,172,15,
343,173,10000,
343,174,10000,
343,175,10000,
343,176,10000,
343,177,97,
343,178,38,
343,179,8,
343,180,44,
344,171,63,
344,172,10000,
344,173,10000,
344,174,83,
344,175,10000,
344,176,10000,
344,177,35,
344,178,10000,
344,179,10000,
344,180,74,
345,171,72,
345,172,10000,
345,173,10000,
345,174,6,
345,175,51,
345,176,10000,
345,177,21,
345,178,10000,
345,179,10000,
345,180,10000,
346,171,10000,
346,172,10000,
346,173,10000,
346,174,10000,
346,175,35,
346,176,10000,
346,177,87,
346,178,48,
346,179,10000,
346,180,10000,
347,171,10000,
347,172,10000,
347,173,10000,
347,174,10000,
347,175,13,
347,176,87,
347,177,10000,
347,178,41,
347,179,10000,
347,180,13,
348,171,30,
348,172,60,
348,173,48,
348,174,10000,
348,175,70,
348,176,37,
348,177,51,
348,178,11,
348,179,89,
348,180,58,
349,171,20,
349,172,98,
349,173,33,
349,174,24,
349,175,10000,
349,176,10000,
349,177,10000,
349,178,30,
349,179,9,
349,180,47,
350,171,10000,
350,172,10000,
350,173,98,
350,174,28,
350,175,10000,
350,176,56,
350,177,68,
350,178,10000,
350,179,28,
350,180,10000,
351,171,10000,
351,172,10000,
351,173,20,
351,174,91,
351,175,10000,
351,176,10000,
351,177,44,
351,178,38,
351,179,65,
351,180,85,
352,171,60,
352,172,10000,
352,173,10000,
352,174,10000,
352,175,62,
352,176,10000,
352,177,30,
352,178,96,
352,179,57,
352,180,60,
353,171,37,
353,172,10000,
353,173,10000,
353,174,10000,
353,175,83,
353,176,10000,
353,177,8,
353,178,10000,
353,179,10000,
353,180,10000,
354,171,10000,
354,172,91,
354,173,10000,
354,174,90,
354,175,40,
354,176,94,
354,177,28,
354,178,10000,
354,179,77,
354,180,83,
355,171,10000,
355,172,65,
355,173,82,
355,174,10000,
355,175,10000,
355,176,35,
355,177,10000,
355,178,10000,
355,179,73,
355,180,10000,
356,171,10000,
356,172,10000,
356,173,20,
356,174,10000,
356,175,90,
356,176,42,
356,177,10000,
356,178,11,
356,179,52,
356,180,10000,
357,171,84,
357,172,71,
357,173,45,
357,174,61,
357,175,11,
357,176,34,
357,177,66,
357,178,10000,
357,179,57,
357,180,10000,
358,171,98,
358,172,53,
358,173,58,
358,174,76,
358,175,79,
358,176,26,
358,177,10000,
358,178,10000,
358,179,10000,
358,180,10000,
359,171,10000,
359,172,10000,
359,173,10000,
359,174,78,
359,175,10000,
359,176,10000,
359,177,16,
359,178,10000,
359,179,10000,
359,180,62,
360,171,10000,
360,172,10000,
360,173,10000,
360,174,10000,
360,175,10000,
360,176,3,
360,177,93,
360,178,63,
360,179,10000,
360,180,19,
Budget,791,
