Configuration, ObservableConfiguration, Cost
221,111,51,
221,112,10000,
221,113,10000,
221,114,10000,
221,115,61,
221,116,51,
221,117,10000,
221,118,10000,
221,119,10000,
221,120,10000,
222,111,10000,
222,112,58,
222,113,18,
222,114,10000,
222,115,10000,
222,116,10000,
222,117,10000,
222,118,98,
222,119,10000,
222,120,10000,
223,111,72,
223,112,90,
223,113,10000,
223,114,10000,
223,115,10000,
223,116,10000,
223,117,10000,
223,118,12,
223,119,10000,
223,120,71,
224,111,17,
224,112,84,
224,113,32,
224,114,10000,
224,115,10000,
224,116,78,
224,117,30,
224,118,10000,
224,119,10000,
224,120,40,
225,111,35,
225,112,60,
225,113,61,
225,114,10000,
225,115,10000,
225,116,19,
225,117,80,
225,118,10000,
225,119,59,
225,120,10000,
226,111,93,
226,112,10000,
226,113,10000,
226,114,80,
226,115,10000,
226,116,43,
226,117,10000,
226,118,82,
226,119,10000,
226,120,92,
227,111,10000,
227,112,59,
227,113,10000,
227,114,48,
227,115,6,
227,116,10000,
227,117,75,
227,118,53,
227,119,10000,
227,120,10000,
228,111,20,
228,112,71,
228,113,10000,
228,114,80,
228,115,27,
228,116,10000,
228,117,10000,
228,118,10000,
228,119,69,
228,120,10000,
229,111,67,
229,112,10000,
229,113,4,
229,114,10000,
229,115,36,
229,116,10000,
229,117,58,
229,118,10000,
229,119,10000,
229,120,10000,
230,111,10000,
230,112,43,
230,113,96,
230,114,10000,
230,115,69,
230,116,14,
230,117,10000,
230,118,73,
230,119,4,
230,120,100,
231,111,66,
231,112,77,
231,113,68,
231,114,83,
231,115,23,
231,116,92,
231,117,10000,
231,118,23,
231,119,10000,
231,120,59,
232,111,10000,
232,112,10000,
232,113,10000,
232,114,99,
232,115,42,
232,116,66,
232,117,9,
232,118,67,
232,119,63,
232,120,10000,
233,111,96,
233,112,10000,
233,113,10000,
233,114,56,
233,115,10000,
233,116,18,
233,117,71,
233,118,14,
233,119,53,
233,120,81,
234,111,8,
234,112,27,
234,113,10000,
234,114,10000,
234,115,25,
234,116,69,
234,117,5,
234,118,10000,
234,119,57,
234,120,9,
235,111,10000,
235,112,10000,
235,113,3,
235,114,60,
235,115,10000,
235,116,18,
235,117,10000,
235,118,10000,
235,119,10000,
235,120,80,
236,111,39,
236,112,76,
236,113,10000,
236,114,10000,
236,115,10000,
236,116,3,
236,117,46,
236,118,26,
236,119,18,
236,120,19,
237,111,12,
237,112,11,
237,113,10000,
237,114,2,
237,115,10000,
237,116,93,
237,117,10000,
237,118,32,
237,119,27,
237,120,31,
238,111,10000,
238,112,10000,
238,113,95,
238,114,27,
238,115,64,
238,116,23,
238,117,10000,
238,118,10000,
238,119,39,
238,120,14,
239,111,10000,
239,112,10,
239,113,68,
239,114,10000,
239,115,48,
239,116,10000,
239,117,58,
239,118,67,
239,119,49,
239,120,10000,
240,111,10000,
240,112,10000,
240,113,98,
240,114,10000,
240,115,10000,
240,116,10000,
240,117,36,
240,118,10000,
240,119,10000,
240,120,11,
Budget,688,
