Configuration, ObservableConfiguration, Cost
351,141,10000,
351,142,58,
351,143,10000,
351,144,10000,
351,145,10000,
351,146,69,
351,147,10000,
351,148,51,
351,149,10000,
351,150,39,
351,151,10000,
351,152,10000,
351,153,63,
351,154,10000,
351,155,10000,
351,156,10000,
351,157,10000,
351,158,10000,
351,159,31,
351,160,10000,
352,141,10000,
352,142,83,
352,143,10000,
352,144,10000,
352,145,10000,
352,146,28,
352,147,10000,
352,148,10000,
352,149,10000,
352,150,72,
352,151,52,
352,152,10000,
352,153,100,
352,154,10000,
352,155,58,
352,156,10000,
352,157,10000,
352,158,10000,
352,159,10000,
352,160,10000,
353,141,42,
353,142,10000,
353,143,10000,
353,144,10000,
353,145,10000,
353,146,4,
353,147,99,
353,148,10000,
353,149,23,
353,150,60,
353,151,59,
353,152,10000,
353,153,2,
353,154,10000,
353,155,10000,
353,156,42,
353,157,10000,
353,158,10000,
353,159,10000,
353,160,10000,
354,141,99,
354,142,10000,
354,143,43,
354,144,17,
354,145,30,
354,146,10000,
354,147,10000,
354,148,10000,
354,149,10000,
354,150,10000,
354,151,97,
354,152,32,
354,153,75,
354,154,10000,
354,155,50,
354,156,10000,
354,157,16,
354,158,10000,
354,159,10000,
354,160,10000,
355,141,80,
355,142,25,
355,143,10000,
355,144,10000,
355,145,44,
355,146,10000,
355,147,10000,
355,148,10000,
355,149,78,
355,150,43,
355,151,10000,
355,152,18,
355,153,54,
355,154,51,
355,155,4,
355,156,10000,
355,157,24,
355,158,50,
355,159,10000,
355,160,10000,
356,141,10000,
356,142,10000,
356,143,22,
356,144,91,
356,145,35,
356,146,62,
356,147,10000,
356,148,10000,
356,149,10000,
356,150,10000,
356,151,10000,
356,152,10000,
356,153,10000,
356,154,65,
356,155,10000,
356,156,85,
356,157,10000,
356,158,10000,
356,159,10000,
356,160,10000,
357,141,21,
357,142,10000,
357,143,60,
357,144,25,
357,145,90,
357,146,34,
357,147,10000,
357,148,10000,
357,149,92,
357,150,10000,
357,151,10000,
357,152,10000,
357,153,39,
357,154,86,
357,155,10000,
357,156,10000,
357,157,10000,
357,158,10000,
357,159,10000,
357,160,10000,
358,141,10000,
358,142,10000,
358,143,10000,
358,144,10000,
358,145,85,
358,146,56,
358,147,10000,
358,148,10000,
358,149,86,
358,150,64,
358,151,87,
358,152,29,
358,153,77,
358,154,10000,
358,155,57,
358,156,10000,
358,157,80,
358,158,10000,
358,159,10000,
358,160,10000,
359,141,92,
359,142,10000,
359,143,48,
359,144,10000,
359,145,10000,
359,146,10000,
359,147,96,
359,148,10000,
359,149,10000,
359,150,10000,
359,151,10000,
359,152,52,
359,153,10000,
359,154,32,
359,155,10000,
359,156,19,
359,157,10000,
359,158,10000,
359,159,10000,
359,160,10000,
360,141,10000,
360,142,10000,
360,143,47,
360,144,5,
360,145,10000,
360,146,68,
360,147,55,
360,148,81,
360,149,100,
360,150,49,
360,151,42,
360,152,71,
360,153,10000,
360,154,46,
360,155,10000,
360,156,10000,
360,157,65,
360,158,78,
360,159,10,
360,160,36,
361,141,52,
361,142,10000,
361,143,10000,
361,144,10000,
361,145,97,
361,146,22,
361,147,10000,
361,148,10000,
361,149,10000,
361,150,43,
361,151,10000,
361,152,10000,
361,153,11,
361,154,60,
361,155,93,
361,156,10000,
361,157,10000,
361,158,10000,
361,159,10000,
361,160,6,
362,141,10000,
362,142,51,
362,143,10000,
362,144,90,
362,145,10000,
362,146,10000,
362,147,88,
362,148,25,
362,149,10000,
362,150,40,
362,151,93,
362,152,71,
362,153,36,
362,154,26,
362,155,20,
362,156,10000,
362,157,1,
362,158,25,
362,159,34,
362,160,10000,
363,141,43,
363,142,98,
363,143,10000,
363,144,63,
363,145,10000,
363,146,10000,
363,147,10000,
363,148,34,
363,149,10000,
363,150,10000,
363,151,10000,
363,152,1,
363,153,10000,
363,154,10000,
363,155,4,
363,156,10000,
363,157,10000,
363,158,56,
363,159,10000,
363,160,52,
364,141,79,
364,142,10000,
364,143,10000,
364,144,10000,
364,145,10000,
364,146,49,
364,147,66,
364,148,10000,
364,149,10000,
364,150,10000,
364,151,85,
364,152,83,
364,153,10000,
364,154,10000,
364,155,27,
364,156,10000,
364,157,10000,
364,158,77,
364,159,21,
364,160,10000,
365,141,10000,
365,142,68,
365,143,55,
365,144,37,
365,145,10000,
365,146,95,
365,147,10000,
365,148,20,
365,149,10000,
365,150,10000,
365,151,10000,
365,152,69,
365,153,10000,
365,154,76,
365,155,10,
365,156,28,
365,157,10000,
365,158,20,
365,159,16,
365,160,10000,
366,141,60,
366,142,11,
366,143,66,
366,144,96,
366,145,10000,
366,146,10000,
366,147,12,
366,148,10000,
366,149,10000,
366,150,10000,
366,151,71,
366,152,94,
366,153,55,
366,154,91,
366,155,10000,
366,156,69,
366,157,10000,
366,158,1,
366,159,65,
366,160,10000,
367,141,10000,
367,142,10000,
367,143,10000,
367,144,23,
367,145,41,
367,146,21,
367,147,37,
367,148,10000,
367,149,10000,
367,150,10000,
367,151,67,
367,152,10000,
367,153,10000,
367,154,31,
367,155,10000,
367,156,57,
367,157,45,
367,158,10000,
367,159,72,
367,160,81,
368,141,10000,
368,142,10000,
368,143,19,
368,144,10000,
368,145,84,
368,146,14,
368,147,10000,
368,148,29,
368,149,87,
368,150,50,
368,151,8,
368,152,10000,
368,153,10000,
368,154,69,
368,155,24,
368,156,5,
368,157,10000,
368,158,10000,
368,159,5,
368,160,10000,
369,141,38,
369,142,93,
369,143,46,
369,144,10000,
369,145,10000,
369,146,46,
369,147,10000,
369,148,95,
369,149,70,
369,150,9,
369,151,10000,
369,152,80,
369,153,10000,
369,154,36,
369,155,10000,
369,156,10000,
369,157,10000,
369,158,62,
369,159,27,
369,160,10000,
370,141,88,
370,142,10000,
370,143,10000,
370,144,95,
370,145,5,
370,146,12,
370,147,10000,
370,148,10000,
370,149,56,
370,150,10000,
370,151,70,
370,152,10000,
370,153,10000,
370,154,51,
370,155,94,
370,156,10000,
370,157,93,
370,158,10000,
370,159,10000,
370,160,10000,
371,141,10000,
371,142,10000,
371,143,87,
371,144,10000,
371,145,24,
371,146,10000,
371,147,74,
371,148,10000,
371,149,35,
371,150,10000,
371,151,46,
371,152,10000,
371,153,55,
371,154,21,
371,155,100,
371,156,10000,
371,157,77,
371,158,30,
371,159,54,
371,160,45,
372,141,94,
372,142,10000,
372,143,10000,
372,144,10000,
372,145,28,
372,146,27,
372,147,10000,
372,148,10000,
372,149,10000,
372,150,10000,
372,151,20,
372,152,10000,
372,153,13,
372,154,17,
372,155,33,
372,156,10000,
372,157,70,
372,158,88,
372,159,87,
372,160,10000,
373,141,10000,
373,142,13,
373,143,10000,
373,144,10000,
373,145,10000,
373,146,10000,
373,147,10000,
373,148,10000,
373,149,49,
373,150,10000,
373,151,82,
373,152,26,
373,153,9,
373,154,57,
373,155,4,
373,156,70,
373,157,17,
373,158,10000,
373,159,10000,
373,160,10000,
374,141,65,
374,142,11,
374,143,22,
374,144,8,
374,145,95,
374,146,10000,
374,147,7,
374,148,9,
374,149,59,
374,150,68,
374,151,75,
374,152,10000,
374,153,74,
374,154,72,
374,155,5,
374,156,39,
374,157,10000,
374,158,13,
374,159,19,
374,160,10000,
375,141,22,
375,142,10000,
375,143,15,
375,144,67,
375,145,78,
375,146,10000,
375,147,10000,
375,148,10000,
375,149,65,
375,150,10000,
375,151,87,
375,152,3,
375,153,40,
375,154,10000,
375,155,44,
375,156,9,
375,157,14,
375,158,10000,
375,159,10000,
375,160,10000,
376,141,10000,
376,142,53,
376,143,17,
376,144,10000,
376,145,21,
376,146,79,
376,147,10000,
376,148,10000,
376,149,10000,
376,150,68,
376,151,10000,
376,152,34,
