Configuration, ObservableConfiguration, Cost
601,241,33,
601,242,10000,
601,243,10000,
601,244,66,
601,245,10000,
601,246,10000,
601,247,10000,
601,248,65,
601,249,49,
601,250,10000,
601,251,1,
601,252,10000,
601,253,10000,
601,254,10000,
601,255,81,
601,256,58,
601,257,8,
601,258,79,
601,259,72,
601,260,79,
602,241,13,
602,242,10000,
602,243,40,
602,244,70,
602,245,10000,
602,246,10000,
602,247,10000,
602,248,10000,
602,249,10000,
602,250,44,
602,251,10000,
602,252,42,
602,253,13,
602,254,10000,
602,255,20,
602,256,10000,
602,257,24,
602,258,10000,
602,259,10000,
602,260,10000,
603,241,34,
603,242,99,
603,243,10000,
603,244,10000,
603,245,79,
603,246,63,
603,247,28,
603,248,10000,
603,249,10000,
603,250,79,
603,251,10000,
603,252,10000,
603,253,10000,
603,254,10000,
603,255,24,
603,256,57,
603,257,10000,
603,258,37,
603,259,10000,
603,260,10000,
604,241,20,
604,242,80,
604,243,10000,
604,244,100,
604,245,36,
604,246,10,
604,247,39,
604,248,55,
604,249,72,
604,250,10000,
604,251,10000,
604,252,3,
604,253,37,
604,254,65,
604,255,25,
604,256,81,
604,257,65,
604,258,57,
604,259,10000,
604,260,10000,
605,241,10000,
605,242,83,
605,243,87,
605,244,10000,
605,245,10000,
605,246,10000,
605,247,66,
605,248,10000,
605,249,10000,
605,250,100,
605,251,13,
605,252,10000,
605,253,10000,
605,254,10000,
605,255,10000,
605,256,10000,
605,257,10000,
605,258,10000,
605,259,10000,
605,260,10000,
606,241,10000,
606,242,10000,
606,243,10000,
606,244,41,
606,245,54,
606,246,17,
606,247,42,
606,248,10000,
606,249,10000,
606,250,10000,
606,251,7,
606,252,10000,
606,253,10000,
606,254,57,
606,255,10000,
606,256,26,
606,257,10000,
606,258,26,
606,259,10000,
606,260,10000,
607,241,89,
607,242,56,
607,243,60,
607,244,10000,
607,245,10000,
607,246,10000,
607,247,15,
607,248,10000,
607,249,10000,
607,250,10000,
607,251,73,
607,252,41,
607,253,10000,
607,254,10000,
607,255,10000,
607,256,10000,
607,257,68,
607,258,10000,
607,259,10000,
607,260,10000,
608,241,10000,
608,242,67,
608,243,74,
608,244,48,
608,245,21,
608,246,10000,
608,247,10000,
608,248,62,
608,249,10000,
608,250,5,
608,251,10000,
608,252,55,
608,253,10000,
608,254,54,
608,255,10,
608,256,10000,
608,257,10000,
608,258,16,
608,259,46,
608,260,53,
609,241,10000,
609,242,99,
609,243,10000,
609,244,10000,
609,245,10000,
609,246,10000,
609,247,10000,
609,248,10000,
609,249,10,
609,250,10000,
609,251,10000,
609,252,10000,
