Configuration, ObservableConfiguration, Cost
481,241,45,
481,242,30,
481,243,93,
481,244,40,
481,245,10000,
481,246,59,
481,247,34,
481,248,43,
481,249,10000,
481,250,10000,
482,241,75,
482,242,10000,
482,243,54,
482,244,66,
482,245,10000,
482,246,10000,
482,247,33,
482,248,10000,
482,249,35,
482,250,10000,
483,241,8,
483,242,10000,
483,243,10000,
483,244,10000,
483,245,10000,
483,246,10000,
483,247,13,
483,248,10000,
483,249,10000,
483,250,86,
484,241,79,
484,242,79,
484,243,80,
484,244,10000,
484,245,10,
484,246,34,
484,247,10000,
484,248,10000,
484,249,10000,
484,250,10000,
485,241,60,
485,242,84,
485,243,10000,
485,244,10000,
485,245,10000,
485,246,10000,
485,247,35,
485,248,12,
485,249,90,
485,250,91,
486,241,17,
486,242,10000,
486,243,10000,
486,244,55,
486,245,10000,
486,246,45,
486,247,10000,
486,248,10000,
486,249,61,
486,250,10000,
487,241,10000,
487,242,57,
487,243,10000,
487,244,13,
487,245,10000,
487,246,29,
487,247,85,
487,248,57,
487,249,55,
487,250,93,
488,241,95,
488,242,100,
488,243,10000,
488,244,88,
488,245,10000,
488,246,10000,
488,247,60,
488,248,58,
488,249,10000,
488,250,10000,
489,241,33,
489,242,93,
489,243,10000,
489,244,16,
489,245,10000,
489,246,10000,
489,247,82,
489,248,41,
489,249,17,
489,250,34,
490,241,44,
490,242,10000,
490,243,59,
490,244,10000,
490,245,56,
490,246,29,
490,247,91,
490,248,10000,
490,249,10000,
490,250,52,
491,241,66,
491,242,78,
491,243,10000,
491,244,10000,
491,245,10000,
491,246,10000,
491,247,8,
491,248,25,
491,249,1,
491,250,10000,
492,241,10000,
492,242,10000,
492,243,70,
492,244,30,
492,245,10000,
492,246,5,
492,247,10000,
492,248,10000,
492,249,10000,
492,250,32,
493,241,52,
493,242,11,
493,243,83,
493,244,10000,
493,245,10000,
493,246,70,
493,247,42,
493,248,10000,
493,249,11,
493,250,96,
494,241,10000,
494,242,59,
494,243,43,
494,244,10000,
494,245,10000,
494,246,57,
494,247,10000,
494,248,93,
494,249,36,
494,250,34,
495,241,13,
495,242,50,
495,243,10000,
495,244,26,
495,245,30,
495,246,10000,
495,247,10000,
495,248,14,
495,249,10000,
495,250,10000,
496,241,3,
496,242,10000,
496,243,85,
496,244,51,
496,245,93,
496,246,92,
496,247,10000,
496,248,38,
496,249,10000,
496,250,10000,
497,241,10000,
497,242,89,
497,243,3,
497,244,10000,
497,245,77,
497,246,10000,
497,247,34,
497,248,55,
497,249,71,
497,250,10000,
498,241,10000,
498,242,31,
498,243,10000,
498,244,36,
498,245,18,
498,246,32,
498,247,10000,
498,248,23,
498,249,14,
498,250,10000,
499,241,45,
499,242,10000,
499,243,18,
499,244,10000,
499,245,48,
499,246,10000,
499,247,47,
499,248,10000,
499,249,26,
499,250,10000,
500,241,10000,
500,242,10000,
500,243,10000,
500,244,10000,
500,245,45,
500,246,10000,
500,247,67,
500,248,92,
500,249,23,
500,250,10000,
Budget,1098,
