Configuration, ObservableConfiguration, Cost
381,191,39,
381,192,88,
381,193,55,
381,194,100,
381,195,53,
381,196,4,
381,197,81,
381,198,68,
381,199,66,
381,200,10000,
382,191,96,
382,192,10000,
382,193,50,
382,194,10000,
382,195,10000,
382,196,83,
382,197,10000,
382,198,47,
382,199,100,
382,200,74,
383,191,10000,
383,192,20,
383,193,10000,
383,194,10000,
383,195,28,
383,196,10000,
383,197,10000,
383,198,80,
383,199,10000,
383,200,10000,
384,191,10000,
384,192,33,
384,193,10000,
384,194,53,
384,195,65,
384,196,10000,
384,197,10000,
384,198,10000,
384,199,10000,
384,200,10000,
385,191,10000,
385,192,10000,
385,193,10000,
385,194,10000,
385,195,11,
385,196,10000,
385,197,10000,
385,198,10000,
385,199,10000,
385,200,24,
386,191,85,
386,192,20,
386,193,44,
386,194,68,
386,195,10000,
386,196,10000,
386,197,10000,
386,198,10000,
386,199,24,
386,200,10000,
387,191,12,
387,192,10000,
387,193,10000,
387,194,10000,
387,195,10000,
387,196,94,
387,197,84,
387,198,9,
387,199,10000,
387,200,57,
388,191,10000,
388,192,2,
388,193,10000,
388,194,10000,
388,195,74,
388,196,10000,
388,197,11,
388,198,11,
388,199,10000,
388,200,69,
389,191,47,
389,192,10000,
389,193,10000,
389,194,10000,
389,195,10000,
389,196,10000,
389,197,10000,
389,198,3,
389,199,45,
389,200,10000,
390,191,10000,
390,192,91,
390,193,10000,
390,194,18,
390,195,10000,
390,196,6,
390,197,10000,
390,198,19,
390,199,52,
390,200,10000,
391,191,10000,
391,192,10000,
391,193,10000,
391,194,62,
391,195,59,
391,196,10000,
391,197,87,
391,198,10000,
391,199,10000,
391,200,85,
392,191,43,
392,192,10000,
392,193,88,
392,194,10000,
392,195,33,
392,196,10000,
392,197,20,
392,198,20,
392,199,94,
392,200,10000,
393,191,46,
393,192,10000,
393,193,10000,
393,194,1,
393,195,10000,
393,196,24,
393,197,99,
393,198,10000,
393,199,10000,
393,200,10000,
394,191,87,
394,192,12,
394,193,10000,
394,194,10000,
394,195,10000,
394,196,10000,
394,197,67,
394,198,10000,
394,199,10000,
394,200,10000,
395,191,20,
395,192,28,
395,193,32,
395,194,10000,
395,195,10000,
395,196,10000,
395,197,49,
395,198,64,
395,199,95,
395,200,57,
396,191,1,
396,192,32,
396,193,10000,
396,194,10000,
396,195,10000,
396,196,63,
396,197,59,
396,198,8,
396,199,93,
396,200,10000,
397,191,25,
397,192,10000,
397,193,80,
397,194,10000,
397,195,10000,
397,196,10000,
397,197,64,
397,198,40,
397,199,10000,
397,200,10000,
398,191,42,
398,192,5,
398,193,10000,
398,194,10000,
398,195,10000,
398,196,60,
398,197,64,
398,198,10000,
398,199,53,
398,200,10000,
399,191,10000,
399,192,10000,
399,193,10000,
399,194,77,
399,195,10000,
399,196,10000,
399,197,10000,
399,198,10000,
399,199,10000,
399,200,10,
400,191,47,
400,192,49,
400,193,10000,
400,194,98,
400,195,10000,
400,196,72,
400,197,31,
400,198,22,
400,199,10000,
400,200,36,
Budget,818,
