Configuration, ObservableConfiguration, Cost
501,201,40,
501,202,38,
501,203,10000,
501,204,10000,
501,205,60,
501,206,15,
501,207,10000,
501,208,10000,
501,209,76,
501,210,10000,
501,211,13,
501,212,61,
501,213,44,
501,214,10000,
501,215,10000,
501,216,89,
501,217,10000,
501,218,10000,
501,219,10000,
501,220,10000,
502,201,10000,
502,202,57,
502,203,30,
502,204,9,
502,205,10000,
502,206,10000,
502,207,10000,
502,208,10000,
502,209,10000,
502,210,100,
502,211,46,
502,212,88,
502,213,10000,
502,214,40,
502,215,10000,
502,216,47,
502,217,10000,
502,218,99,
502,219,10000,
502,220,41,
503,201,2,
503,202,10000,
503,203,10000,
503,204,5,
503,205,10,
503,206,10000,
503,207,45,
503,208,10000,
503,209,81,
503,210,78,
503,211,10000,
503,212,10000,
503,213,78,
503,214,10000,
503,215,10000,
503,216,74,
503,217,10000,
503,218,97,
503,219,58,
503,220,10000,
504,201,10000,
504,202,85,
504,203,72,
504,204,10000,
504,205,50,
504,206,10000,
504,207,10000,
504,208,20,
504,209,88,
504,210,10000,
504,211,10000,
504,212,10000,
504,213,10000,
504,214,84,
504,215,10000,
504,216,10000,
504,217,10000,
504,218,80,
504,219,10000,
504,220,5,
505,201,51,
505,202,10000,
505,203,15,
505,204,42,
505,205,31,
505,206,97,
505,207,10000,
505,208,34,
505,209,78,
505,210,10000,
505,211,10000,
505,212,10000,
505,213,10000,
505,214,2,
505,215,53,
505,216,90,
505,217,65,
505,218,26,
505,219,10000,
505,220,61,
506,201,10000,
506,202,10000,
506,203,10000,
506,204,10000,
506,205,10000,
506,206,10000,
506,207,85,
506,208,95,
506,209,10000,
506,210,26,
506,211,88,
506,212,10000,
506,213,10000,
506,214,12,
506,215,89,
506,216,10000,
506,217,60,
506,218,10000,
506,219,7,
506,220,1,
507,201,23,
507,202,10000,
507,203,10000,
507,204,66,
507,205,10000,
507,206,10000,
507,207,5,
507,208,100,
507,209,46,
507,210,10000,
507,211,54,
507,212,10000,
507,213,10000,
507,214,10000,
507,215,10000,
507,216,10000,
507,217,23,
507,218,31,
507,219,10000,
507,220,95,
508,201,10000,
508,202,80,
508,203,10000,
508,204,10000,
508,205,10000,
508,206,95,
508,207,2,
508,208,38,
508,209,56,
508,210,16,
508,211,53,
508,212,10000,
508,213,10000,
508,214,37,
508,215,10000,
508,216,37,
508,217,35,
508,218,6,
508,219,65,
508,220,93,
509,201,26,
509,202,7,
509,203,87,
509,204,10000,
509,205,51,
509,206,95,
509,207,5,
509,208,10000,
509,209,62,
509,210,10000,
509,211,45,
509,212,37,
509,213,38,
509,214,10000,
509,215,56,
509,216,10000,
509,217,10000,
509,218,10000,
509,219,94,
509,220,10000,
510,201,86,
510,202,37,
510,203,15,
510,204,10000,
510,205,10000,
510,206,99,
510,207,64,
510,208,10000,
510,209,10000,
510,210,10000,
510,211,93,
510,212,70,
510,213,7,
510,214,57,
510,215,11,
510,216,52,
510,217,10000,
510,218,10000,
510,219,10000,
510,220,77,
511,201,30,
511,202,10000,
511,203,97,
511,204,10000,
511,205,10000,
511,206,58,
511,207,10000,
511,208,27,
511,209,40,
511,210,84,
511,211,20,
511,212,13,
511,213,27,
511,214,10000,
511,215,10000,
511,216,10000,
511,217,10000,
511,218,10000,
511,219,2,
511,220,54,
512,201,99,
512,202,77,
512,203,43,
512,204,10000,
512,205,93,
512,206,10000,
512,207,19,
512,208,10000,
512,209,96,
512,210,73,
512,211,42,
512,212,10000,
512,213,10000,
512,214,10000,
512,215,71,
512,216,10000,
512,217,10000,
512,218,10000,
512,219,10000,
512,220,10000,
513,201,10000,
513,202,96,
513,203,10000,
513,204,46,
513,205,60,
513,206,67,
513,207,90,
513,208,10000,
513,209,10000,
513,210,10000,
513,211,85,
513,212,69,
513,213,40,
513,214,81,
513,215,38,
513,216,78,
513,217,14,
513,218,10000,
513,219,10000,
513,220,26,
514,201,10000,
514,202,72,
514,203,10000,
514,204,100,
514,205,10000,
514,206,23,
514,207,73,
514,208,69,
514,209,8,
514,210,29,
514,211,10000,
514,212,32,
514,213,10000,
514,214,10000,
514,215,33,
514,216,40,
514,217,10000,
514,218,10000,
514,219,10000,
514,220,10000,
515,201,10000,
515,202,10000,
515,203,69,
515,204,10000,
515,205,10000,
515,206,88,
515,207,83,
515,208,10000,
515,209,92,
515,210,10000,
515,211,10000,
515,212,23,
515,213,10000,
515,214,10000,
515,215,87,
515,216,10000,
515,217,10000,
515,218,6,
515,219,55,
515,220,10000,
516,201,10000,
516,202,20,
516,203,10000,
516,204,10000,
516,205,10000,
516,206,31,
516,207,55,
516,208,81,
516,209,30,
516,210,42,
516,211,5,
516,212,10000,
516,213,26,
516,214,10000,
516,215,46,
516,216,10000,
516,217,59,
516,218,10000,
516,219,53,
516,220,10000,
517,201,6,
517,202,18,
517,203,10000,
517,204,10000,
517,205,10000,
517,206,61,
517,207,10000,
517,208,10000,
517,209,12,
517,210,10000,
517,211,10000,
517,212,10000,
517,213,73,
517,214,10000,
517,215,10000,
517,216,10000,
517,217,10000,
517,218,10000,
517,219,6,
517,220,76,
518,201,100,
518,202,10000,
518,203,10000,
518,204,3,
518,205,98,
518,206,92,
518,207,10000,
518,208,10000,
518,209,10000,
518,210,94,
518,211,92,
518,212,27,
518,213,10000,
518,214,10000,
518,215,22,
518,216,10000,
518,217,19,
518,218,38,
518,219,10000,
518,220,10000,
519,201,10000,
519,202,10000,
519,203,20,
519,204,22,
519,205,10000,
519,206,10000,
519,207,84,
519,208,10000,
519,209,19,
519,210,10000,
519,211,56,
519,212,10000,
519,213,10000,
519,214,71,
519,215,10000,
519,216,89,
519,217,10000,
519,218,10000,
519,219,10000,
519,220,10000,
520,201,10000,
520,202,10000,
520,203,35,
520,204,3,
520,205,3,
520,206,10000,
520,207,63,
520,208,10000,
520,209,10000,
520,210,10000,
520,211,39,
520,212,10000,
520,213,49,
520,214,10000,
520,215,87,
520,216,3,
520,217,10000,
520,218,67,
520,219,22,
520,220,10000,
521,201,19,
521,202,10000,
521,203,10000,
521,204,10000,
521,205,10000,
521,206,10000,
521,207,10000,
521,208,59,
521,209,51,
521,210,98,
521,211,10000,
521,212,10000,
521,213,26,
521,214,22,
521,215,10000,
521,216,64,
521,217,44,
521,218,10000,
521,219,10000,
521,220,10000,
522,201,40,
522,202,63,
522,203,10000,
522,204,10000,
522,205,10000,
522,206,67,
522,207,69,
522,208,10000,
522,209,10000,
522,210,10000,
522,211,10000,
522,212,65,
522,213,94,
522,214,10000,
522,215,10000,
522,216,10000,
522,217,10000,
522,218,10000,
522,219,55,
522,220,10000,
523,201,10000,
523,202,32,
523,203,10000,
523,204,10,
523,205,10000,
523,206,45,
523,207,60,
523,208,6,
523,209,10000,
523,210,88,
523,211,52,
523,212,32,
523,213,46,
523,214,10000,
523,215,10000,
523,216,10000,
523,217,22,
523,218,10000,
523,219,60,
523,220,10000,
524,201,33,
524,202,10000,
524,203,10000,
524,204,10000,
524,205,45,
524,206,37,
524,207,10000,
524,208,21,
524,209,38,
524,210,77,
524,211,10000,
524,212,54,
524,213,10000,
524,214,86,
524,215,10000,
524,216,10000,
524,217,10000,
524,218,10000,
524,219,51,
524,220,1,
525,201,10000,
525,202,99,
525,203,78,
525,204,80,
525,205,10000,
525,206,10000,
525,207,99,
525,208,83,
525,209,10000,
525,210,10000,
525,211,77,
525,212,61,
525,213,57,
525,214,10000,
525,215,47,
525,216,10000,
525,217,81,
525,218,10000,
525,219,10000,
525,220,10000,
526,201,10000,
526,202,44,
526,203,28,
526,204,51,
526,205,12,
526,206,10000,
526,207,10000,
526,208,10000,
526,209,68,
526,210,10000,
526,211,10000,
526,212,79,
526,213,15,
526,214,10000,
526,215,10000,
526,216,18,
526,217,10000,
526,218,10000,
526,219,31,
526,220,10000,
527,201,10000,
527,202,45,
527,203,10000,
527,204,10000,
527,205,26,
527,206,12,
527,207,44,
527,208,70,
527,209,93,
527,210,57,
527,211,10000,
527,212,50,
527,213,8,
527,214,41,
527,215,10000,
527,216,65,
527,217,40,
527,218,42,
527,219,10000,
527,220,10000,
528,201,10000,
528,202,10000,
528,203,7,
528,204,10000,
528,205,10000,
528,206,100,
528,207,10000,
528,208,10000,
528,209,21,
528,210,82,
528,211,10000,
528,212,45,
528,213,10000,
528,214,40,
528,215,10000,
528,216,10000,
528,217,30,
528,218,10000,
528,219,10000,
528,220,10000,
529,201,10000,
529,202,10000,
529,203,10000,
529,204,12,
529,205,10000,
529,206,10000,
529,207,10000,
529,208,10000,
529,209,30,
529,210,79,
529,211,64,
529,212,59,
529,213,10000,
529,214,10000,
529,215,10000,
529,216,88,
529,217,10000,
529,218,96,
529,219,84,
529,220,44,
530,201,10000,
530,202,10000,
530,203,10000,
530,204,10,
530,205,10000,
530,206,9,
530,207,61,
530,208,10000,
530,209,10000,
530,210,10000,
530,211,14,
530,212,68,
530,213,100,
530,214,10000,
530,215,10000,
530,216,10000,
530,217,10000,
530,218,10000,
530,219,56,
530,220,10000,
531,201,37,
531,202,19,
531,203,83,
531,204,75,
531,205,23,
531,206,10000,
531,207,10000,
531,208,82,
531,209,28,
531,210,10000,
531,211,4,
531,212,10000,
531,213,10000,
531,214,65,
531,215,55,
531,216,85,
531,217,49,
531,218,26,
531,219,10000,
531,220,11,
532,201,10000,
532,202,10000,
532,203,10000,
532,204,10000,
532,205,88,
532,206,46,
532,207,87,
532,208,10000,
532,209,10000,
532,210,69,
532,211,81,
532,212,39,
532,213,10000,
532,214,10000,
532,215,10000,
532,216,87,
532,217,10,
532,218,23,
532,219,60,
532,220,30,
533,201,14,
533,202,10000,
533,203,10000,
533,204,69,
533,205,99,
533,206,10000,
533,207,61,
533,208,52,
533,209,10000,
533,210,10,
533,211,92,
533,212,10000,
533,213,41,
533,214,10000,
533,215,10000,
533,216,7,
533,217,29,
533,218,81,
533,219,10000,
533,220,62,
534,201,49,
534,202,10000,
534,203,10000,
534,204,10000,
534,205,19,
534,206,73,
534,207,10000,
534,208,10000,
534,209,10000,
534,210,10,
534,211,73,
534,212,32,
534,213,10000,
534,214,10000,
534,215,10000,
534,216,10000,
534,217,10000,
534,218,10000,
534,219,10000,
534,220,68,
535,201,10000,
535,202,10000,
535,203,26,
535,204,10000,
535,205,9,
535,206,10000,
535,207,1,
535,208,16,
535,209,65,
535,210,59,
535,211,54,
535,212,65,
535,213,89,
535,214,64,
535,215,10000,
535,216,10000,
535,217,10000,
535,218,10000,
535,219,10000,
535,220,83,
536,201,88,
536,202,10000,
536,203,10000,
536,204,10000,
536,205,10000,
536,206,10000,
536,207,10000,
536,208,19,
536,209,63,
536,210,10000,
536,211,10000,
536,212,10000,
536,213,93,
536,214,10000,
536,215,34,
536,216,12,
536,217,10000,
536,218,10000,
536,219,10000,
536,220,5,
537,201,18,
537,202,77,
537,203,25,
537,204,73,
537,205,10000,
537,206,10000,
537,207,65,
537,208,10000,
537,209,10000,
537,210,10000,
537,211,61,
537,212,80,
537,213,95,
537,214,58,
537,215,28,
537,216,57,
537,217,10000,
537,218,10000,
537,219,6,
537,220,10000,
538,201,10000,
538,202,10000,
538,203,6,
538,204,10000,
538,205,10000,
538,206,84,
538,207,84,
538,208,10000,
538,209,10000,
538,210,10000,
538,211,10000,
538,212,10000,
538,213,14,
538,214,10000,
538,215,10000,
538,216,27,
538,217,9,
538,218,37,
538,219,10000,
538,220,94,
539,201,86,
539,202,79,
539,203,10000,
539,204,40,
539,205,10000,
539,206,15,
539,207,10000,
539,208,10000,
539,209,10000,
539,210,25,
539,211,55,
539,212,9,
539,213,14,
539,214,57,
539,215,10000,
539,216,10000,
539,217,62,
539,218,10000,
539,219,10000,
539,220,65,
540,201,27,
540,202,10000,
540,203,10000,
540,204,66,
540,205,63,
540,206,71,
540,207,10000,
540,208,46,
540,209,10000,
540,210,10000,
540,211,10000,
540,212,10000,
540,213,10000,
540,214,75,
540,215,10000,
540,216,89,
540,217,61,
540,218,52,
540,219,10000,
540,220,72,
541,201,10000,
541,202,10000,
541,203,10000,
541,204,85,
541,205,90,
541,206,99,
541,207,94,
541,208,10000,
541,209,10000,
541,210,10000,
541,211,23,
541,212,33,
541,213,67,
541,214,94,
541,215,10000,
541,216,89,
541,217,10000,
541,218,10000,
541,219,21,
541,220,17,
542,201,50,
542,202,10000,
542,203,10000,
542,204,10000,
542,205,10000,
542,206,10000,
542,207,10000,
542,208,84,
542,209,41,
542,210,70,
542,211,10000,
542,212,77,
542,213,10000,
542,214,50,
542,215,10000,
542,216,71,
542,217,10000,
542,218,10000,
542,219,33,
542,220,30,
543,201,10000,
543,202,33,
543,203,10000,
543,204,56,
543,205,39,
543,206,9,
543,207,10000,
543,208,10000,
543,209,42,
543,210,34,
543,211,10000,
543,212,10000,
543,213,32,
543,214,2,
543,215,10000,
543,216,88,
543,217,10000,
543,218,59,
543,219,91,
543,220,10000,
544,201,51,
544,202,92,
544,203,82,
544,204,10000,
544,205,10000,
544,206,14,
544,207,32,
544,208,96,
544,209,10000,
544,210,64,
544,211,32,
544,212,82,
544,213,10000,
544,214,10000,
544,215,10000,
544,216,10000,
544,217,10000,
544,218,96,
544,219,81,
544,220,87,
545,201,29,
545,202,10000,
545,203,88,
545,204,10000,
545,205,10000,
545,206,10000,
545,207,10000,
545,208,44,
545,209,10000,
545,210,94,
545,211,10000,
545,212,10000,
545,213,51,
545,214,29,
545,215,10000,
545,216,85,
545,217,74,
545,218,10000,
545,219,3,
545,220,89,
546,201,71,
546,202,10000,
546,203,1,
546,204,10000,
546,205,10000,
546,206,23,
546,207,10000,
546,208,10000,
546,209,2,
546,210,71,
546,211,10000,
546,212,32,
546,213,10000,
546,214,10000,
546,215,10000,
546,216,38,
546,217,10000,
546,218,10000,
546,219,10000,
546,220,75,
547,201,60,
547,202,10000,
547,203,12,
547,204,21,
547,205,10000,
547,206,10000,
547,207,10000,
547,208,20,
547,209,10000,
547,210,59,
547,211,10000,
547,212,10000,
547,213,16,
547,214,93,
547,215,10000,
547,216,71,
547,217,10000,
547,218,59,
547,219,10000,
547,220,3,
548,201,90,
548,202,10000,
548,203,10000,
548,204,1,
548,205,39,
548,206,30,
548,207,10000,
548,208,10000,
548,209,28,
548,210,10000,
548,211,52,
548,212,17,
548,213,10000,
548,214,10000,
548,215,54,
548,216,10000,
548,217,10000,
548,218,10000,
548,219,83,
548,220,8,
549,201,75,
549,202,39,
549,203,10000,
549,204,1,
549,205,10000,
549,206,81,
549,207,10000,
549,208,10000,
549,209,8,
549,210,72,
549,211,10000,
549,212,10000,
549,213,10000,
549,214,31,
549,215,10000,
549,216,74,
549,217,52,
549,218,46,
549,219,10000,
549,220,10000,
550,201,10000,
550,202,10000,
550,203,10000,
550,204,24,
550,205,10000,
550,206,10000,
550,207,88,
550,208,10000,
550,209,1,
550,210,73,
550,211,10000,
550,212,36,
550,213,10000,
550,214,14,
550,215,27,
550,216,10000,
550,217,10000,
550,218,82,
550,219,10000,
550,220,10000,
Budget,327,
