Observable Num, Coverable Configurations
361,361-363-365-366-369-372-373-374-,
362,362-365-371-373-,
363,361-362-363-364-368-369-370-371-372-375-,
364,361-363-367-370-373-374-,
365,365-367-368-369-371-375-,
366,361-363-364-365-366-369-371-372-373-375-,
367,364-365-366-369-370-371-373-374-,
368,361-368-374-375-,
369,362-363-364-366-367-370-371-372-375-,
370,364-366-367-369-371-372-375-,
371,361-363-364-369-370-371-,
372,363-366-367-368-369-,
373,366-367-369-370-371-375-,
374,361-362-363-364-365-367-372-373-,
375,361-362-364-365-366-370-,
