Observable Num, Coverable Configurations
346,348-349-351-352-353-354-355-356-357-,
347,346-348-351-355-356-357-358-359-,
348,349-350-351-355-356-357-358-359-360-,
349,348-349-350-352-353-354-355-356-358-360-,
350,347-348-350-352-355-356-358-360-,
351,346-347-350-352-353-356-357-359-,
352,346-348-350-351-352-355-356-359-360-,
353,347-350-353-354-355-360-,
354,347-348-350-352-353-354-356-359-360-,
355,348-349-353-357-359-,
356,346-348-349-350-351-354-355-357-359-,
357,346-348-351-353-355-357-360-,
358,348-349-350-351-353-356-359-,
359,348-351-352-354-356-359-360-,
360,346-348-349-350-351-352-353-354-355-357-359-,
