Observable Num, Coverable Configurations
151,155-158-160-161-163-165-,
152,152-153-155-156-157-158-165-,
153,151-152-154-155-156-160-161-162-163-165-,
154,151-156-159-161-163-164-165-,
155,151-155-157-158-160-161-162-,
156,151-152-155-158-159-161-162-164-,
157,152-153-155-156-158-159-162-164-165-,
158,156-157-158-159-161-163-165-,
159,151-152-153-154-155-156-157-162-163-165-,
160,151-155-157-159-160-162-163-165-,
161,151-153-156-157-161-162-165-,
162,151-157-158-159-162-165-,
163,151-152-153-154-155-156-158-159-160-161-163-164-,
164,152-153-156-159-161-164-,
165,151-156-159-161-162-165-,
