Observable Num, Coverable Configurations
376,377-380-383-384-385-388-389-,
377,376-379-380-382-384-386-390-,
378,376-377-378-380-384-385-386-390-,
379,376-377-379-381-382-383-384-385-,
380,378-379-384-385-,
381,376-377-380-381-386-389-390-,
382,379-381-385-387-389-,
383,378-381-385-387-388-,
384,385-386-387-389-,
385,376-382-388-389-390-,
386,376-377-378-379-381-385-386-388-390-,
387,379-380-383-384-385-386-388-390-,
388,378-380-381-382-383-384-385-386-388-390-,
389,376-378-379-382-385-386-388-,
390,376-377-379-380-381-382-385-386-390-,
