Observable Num, Coverable Configurations
91,92-93-94-96-99-100-102-104-105-,
92,93-95-96-101-102-104-,
93,91-93-95-96-98-99-103-105-,
94,91-93-94-95-96-97-103-,
95,92-93-94-95-96-98-100-102-103-,
96,91-93-98-99-,
97,92-95-98-100-101-103-,
98,91-93-94-96-98-100-101-104-105-,
99,93-95-97-98-104-,
100,93-94-95-96-97-99-101-103-104-105-,
101,92-93-94-96-99-103-104-105-,
102,93-94-95-99-101-102-104-,
103,91-92-94-95-97-100-105-,
104,94-97-99-100-101-103-105-,
105,94-95-96-97-98-99-100-102-103-104-105-,
