Observable Num, Coverable Configurations
421,421-424-425-426-427-429-430-433-435-,
422,424-425-428-430-431-433-434-435-,
423,423-426-427-430-431-,
424,421-423-425-427-429-430-432-433-435-,
425,422-424-425-427-428-430-431-433-,
426,421-425-427-428-430-432-,
427,421-422-424-425-428-429-430-432-435-,
428,421-422-427-428-429-430-,
429,425-426-429-431-434-435-,
430,421-424-427-430-434-435-,
431,422-423-424-425-427-431-433-435-,
432,421-422-423-424-428-431-432-433-,
433,422-426-427-429-431-432-435-,
434,421-422-425-427-429-435-,
435,421-423-426-431-432-434-,
