Observable Num, Coverable Configurations
71,421-422-423-426-427-428-431-434-436-437-438-439-441-443-445-449-453-455-457-461-465-467-469-470-472-473-474-475-476-477-479-480-,
72,421-422-423-425-427-428-429-430-432-434-435-440-442-443-445-449-450-451-452-455-456-458-460-462-465-466-467-471-472-475-477-478-,
73,421-422-426-427-428-429-430-432-434-437-442-445-448-449-452-453-455-458-459-460-461-462-464-466-470-472-475-476-477-478-480-,
74,421-422-427-428-433-434-435-444-447-451-452-453-455-456-459-460-463-464-465-466-469-471-472-473-474-475-,
75,425-427-429-431-434-435-436-438-440-441-442-443-444-446-447-448-450-451-453-454-455-457-459-460-463-466-473-475-480-,
76,421-423-428-429-430-431-434-435-437-438-440-442-446-447-448-452-454-455-458-460-462-463-464-466-468-471-473-475-477-479-,
77,422-423-425-428-430-431-432-433-434-435-438-440-442-445-447-449-451-455-457-458-460-461-463-464-468-469-472-475-476-477-479-480-,
78,425-427-428-431-432-433-435-436-437-440-441-442-443-445-448-449-450-456-458-461-465-466-467-469-472-473-474-,
79,421-423-430-432-435-438-439-442-445-446-447-448-450-451-452-455-458-459-460-462-464-469-475-476-480-,
80,422-424-425-427-428-429-433-434-435-437-438-439-440-441-442-443-445-452-455-456-459-460-463-464-467-468-475-477-479-480-,
