Observable Num, Coverable Configurations
101,251-255-256-258-260-262-264-265-268-271-272-273-,
102,251-252-254-255-256-258-259-260-263-264-266-267-268-269-272-275-,
103,251-252-257-258-260-262-263-264-268-275-,
104,251-254-256-259-260-263-265-267-268-269-270-271-273-275-,
105,251-252-253-254-256-262-263-264-266-267-268-270-271-272-273-274-,
106,251-252-254-256-257-259-261-262-266-268-270-272-273-,
107,251-254-256-259-261-264-267-269-271-273-274-,
108,252-253-256-257-258-259-261-262-265-267-272-274-275-,
109,252-253-255-257-258-260-262-265-267-268-270-272-273-274-,
110,251-252-253-254-256-258-261-262-264-265-266-267-268-269-271-274-275-,
