Observable Num, Coverable Configurations
201,701-703-704-705-710-712-715-717-718-719-720-724-727-728-729-732-733-734-735-,
202,702-705-710-712-713-716-717-721-723-724-727-730-731-733-734-735-,
203,704-706-707-710-711-713-716-717-720-722-723-724-725-726-730-731-732-733-734-,
204,701-702-705-707-709-711-713-716-717-718-720-721-726-734-735-,
205,701-702-705-711-712-714-716-717-719-721-722-723-727-728-732-734-735-,
206,701-704-707-711-712-713-714-716-719-724-725-726-727-728-729-730-731-732-735-,
207,701-705-707-708-709-711-712-722-723-726-727-728-729-731-733-,
208,701-702-704-706-708-709-711-714-715-716-718-721-722-724-726-727-728-729-730-731-732-733-735-,
209,701-702-705-707-714-716-717-718-719-720-723-724-725-729-730-731-,
210,701-702-703-706-709-712-713-714-717-718-722-724-728-729-733-734-735-,
