Observable Num, Coverable Configurations
1,1-6-7-8-9-10-11-13-14-17-18-19-20-21-22-25-28-29-30-31-32-34-35-36-38-39-41-42-48-51-52-55-57-58-59-63-64-65-66-67-68-73-76-78-80-,
2,3-4-5-6-7-8-10-13-14-15-16-17-20-22-25-29-33-36-37-38-42-43-46-49-51-54-55-58-59-61-62-64-66-67-68-71-72-73-74-77-79-,
3,3-5-6-7-9-10-14-18-19-20-23-24-25-26-27-30-31-33-35-40-41-44-45-46-47-49-50-52-53-54-55-57-58-60-64-65-66-68-70-71-73-76-78-80-,
4,7-9-11-12-14-17-22-24-25-28-30-34-35-41-43-44-45-47-50-52-54-55-56-58-62-63-64-65-68-70-71-74-76-77-80-,
5,2-7-10-11-17-18-21-23-24-25-26-31-32-34-37-38-39-41-43-45-47-48-52-53-54-55-56-57-61-68-69-71-72-76-78-79-80-,
6,1-2-4-9-15-17-18-19-20-22-25-26-28-29-34-35-37-40-42-46-47-48-49-50-52-53-54-58-59-63-64-66-67-73-74-75-76-77-79-,
7,2-3-4-5-7-11-13-16-17-19-20-22-23-25-27-28-29-33-35-36-37-38-40-43-44-45-46-47-48-50-53-56-57-61-64-66-77-78-79-,
8,3-6-7-8-9-11-13-14-15-18-24-30-32-36-37-38-49-50-51-53-55-60-63-66-70-72-73-76-79-80-,
9,2-4-5-7-9-12-13-16-17-19-21-22-26-28-34-36-37-38-42-45-46-50-51-52-57-58-61-63-65-66-67-68-69-71-72-73-74-75-77-80-,
10,7-8-9-10-14-19-20-21-22-23-24-25-26-27-31-32-33-34-37-40-41-43-44-45-49-53-55-57-58-60-64-65-70-71-72-73-74-77-78-79-80-,
