Observable Num, Coverable Configurations
221,662-664-666-667-668-669-670-672-673-677-678-679-682-683-684-687-689-,
222,661-662-664-665-668-669-670-673-674-677-678-680-681-689-690-,
223,662-664-666-667-668-669-673-675-676-681-685-686-687-688-,
224,662-663-665-666-668-672-673-678-679-680-682-685-686-688-,
225,661-662-663-666-667-669-671-676-677-680-681-682-683-684-685-686-687-689-690-,
226,663-664-666-667-670-672-676-678-680-683-685-687-688-689-690-,
227,661-662-663-665-667-668-669-670-672-675-676-680-681-682-685-688-690-,
228,661-663-666-667-668-669-670-671-673-678-679-680-682-685-686-688-690-,
229,661-662-663-669-671-673-674-679-682-687-688-,
230,661-663-664-665-667-670-674-675-676-678-679-680-683-684-686-687-690-,
