Observable Num, Coverable Configurations
101,305-307-308-311-314-315-320-322-328-330-,
102,301-302-304-307-308-309-310-314-317-318-320-321-322-326-328-,
103,301-302-305-306-309-311-312-313-314-318-319-323-325-326-330-,
104,301-302-303-306-307-308-310-312-314-315-316-322-323-325-326-327-328-329-330-,
105,301-304-306-308-311-316-318-319-320-326-329-330-,
106,302-304-305-307-309-310-313-314-315-317-318-320-323-324-327-328-329-,
107,301-302-307-309-314-315-318-320-322-324-326-330-,
108,302-304-305-306-308-310-313-314-315-320-321-322-324-326-330-,
109,303-304-306-307-309-310-314-317-322-327-328-329-330-,
110,302-303-304-305-307-313-314-315-316-319-320-324-326-327-328-329-,
