Observable Num, Coverable Configurations
1,1-12-15-16-18-20-22-23-24-25-31-36-38-40-42-46-49-50-,
2,1-2-3-5-9-10-12-17-18-19-21-22-25-26-27-28-29-30-31-32-38-40-45-47-48-50-,
3,1-4-14-15-20-21-22-23-25-26-29-30-31-32-36-38-39-43-45-46-49-,
4,2-5-12-13-15-17-19-25-26-29-30-32-36-41-42-45-46-47-48-50-,
5,2-3-4-6-10-12-14-15-16-18-19-20-21-22-24-26-28-29-30-32-33-34-35-36-38-39-40-42-47-48-,
6,1-2-5-9-10-16-17-19-21-23-24-27-28-29-30-31-32-33-35-36-37-38-40-41-43-44-46-47-48-50-,
7,1-3-4-7-16-17-20-23-25-27-30-32-33-35-36-38-39-40-43-46-,
8,3-4-6-8-10-13-15-18-21-23-24-25-26-30-34-35-37-39-40-42-43-44-47-48-,
9,2-3-4-5-6-10-11-15-16-17-18-19-20-22-25-28-32-34-35-36-39-40-41-45-46-47-49-,
10,8-12-13-16-17-19-20-21-22-25-26-27-28-32-35-40-43-44-48-49-,
11,1-2-3-5-6-7-8-11-13-14-16-17-19-21-22-26-28-33-35-38-40-41-42-46-49-,
12,1-2-4-7-8-10-11-13-15-17-18-19-20-22-24-27-31-32-34-35-40-43-44-45-48-,
13,1-2-4-5-6-7-8-9-10-11-12-14-17-19-23-30-31-35-38-39-41-42-44-45-48-49-,
14,2-4-6-13-14-15-16-18-19-20-22-25-29-30-33-34-35-37-38-39-40-41-43-44-47-48-49-50-,
15,2-7-12-14-16-20-21-24-25-26-27-28-29-31-33-34-37-38-40-43-46-47-48-50-,
16,2-3-8-12-14-17-18-19-20-23-27-28-29-30-32-41-42-46-48-,
