Observable Num, Coverable Configurations
391,652-653-654-655-657-660-661-662-664-665-666-667-668-670-677-678-683-685-686-687-690-693-694-697-,
392,657-660-664-667-674-675-676-677-679-681-684-687-688-689-690-691-692-695-696-698-700-,
393,651-653-654-656-657-658-660-661-662-663-666-668-677-678-679-681-682-685-687-689-690-691-692-693-694-696-698-,
394,651-652-656-657-658-662-667-668-674-686-687-688-689-691-697-698-699-700-,
395,652-658-660-664-669-670-671-672-673-674-675-676-677-678-679-680-681-684-685-686-689-690-692-693-696-700-,
396,651-653-655-656-657-658-659-661-662-665-673-674-678-680-681-682-686-687-689-690-691-693-695-696-697-,
397,651-652-653-654-657-658-661-662-666-668-669-671-672-676-677-678-679-680-682-687-688-692-694-698-700-,
398,652-653-654-656-660-662-663-664-665-668-671-672-673-677-678-681-683-685-688-692-693-694-697-700-,
399,652-653-658-660-663-665-666-667-668-669-670-671-672-676-678-680-681-682-683-687-689-690-694-697-699-,
400,651-652-653-655-658-661-664-665-666-669-670-672-673-674-675-676-678-679-685-686-688-689-690-691-692-693-695-698-699-700-,
401,651-653-656-657-658-659-662-663-664-665-666-667-668-669-670-671-672-673-675-678-679-680-681-689-690-691-694-695-697-699-700-,
402,651-652-653-655-659-660-661-665-666-667-668-669-671-672-676-680-682-683-685-689-690-695-697-699-700-,
403,652-653-654-655-658-659-661-662-663-664-665-666-667-670-673-674-678-680-682-684-685-687-688-689-692-696-697-698-699-700-,
404,651-652-655-656-657-659-663-665-668-670-671-672-674-679-680-681-683-685-687-688-689-693-694-699-,
405,652-653-655-656-658-659-663-664-668-669-673-675-678-681-682-684-687-688-694-695-697-699-,
406,651-652-653-654-655-656-657-658-659-660-662-663-664-665-666-673-678-685-686-687-688-692-695-696-698-699-700-,
407,654-655-657-659-661-662-663-664-665-666-667-668-670-671-672-675-678-679-680-684-685-686-691-692-693-695-697-699-,
408,652-653-657-659-661-662-663-664-665-666-667-669-671-672-673-675-676-680-682-684-685-686-687-690-691-692-693-695-696-698-699-,
409,652-653-654-656-657-658-659-661-663-666-667-668-669-670-675-676-677-678-679-680-682-685-687-688-691-693-696-698-699-700-,
410,651-652-654-658-660-661-662-663-664-666-667-670-672-673-674-675-680-681-683-685-686-687-688-689-696-697-698-699-,
411,651-652-654-655-657-658-661-664-665-668-671-672-673-674-678-681-682-685-688-689-691-692-693-694-696-697-698-699-,
412,651-655-657-658-659-660-661-666-667-669-671-672-674-676-678-679-681-687-689-698-700-,
413,655-658-659-660-661-664-665-666-667-668-670-671-673-674-675-677-679-681-684-686-688-689-693-697-699-700-,
414,653-654-655-656-659-660-661-663-665-666-668-669-671-673-675-676-677-679-685-686-687-688-689-692-694-695-696-698-699-700-,
415,656-660-661-663-664-665-669-673-674-676-678-681-682-684-687-689-690-691-692-698-700-,
416,651-654-655-658-659-660-661-663-664-668-669-673-674-677-678-681-682-683-684-687-690-691-693-698-700-,
417,651-653-654-663-669-670-673-674-675-676-681-683-689-690-691-694-697-698-699-700-,
418,651-653-654-657-658-659-662-663-664-668-669-670-671-672-673-674-677-678-682-688-690-691-694-695-697-,
419,651-652-654-656-657-658-659-660-661-662-663-664-665-666-669-672-676-677-684-686-687-690-691-692-694-695-697-698-,
420,651-655-657-664-666-670-672-674-678-682-683-684-685-687-688-690-693-695-696-697-699-700-,
