Observable Num, Coverable Configurations
11,53-54-55-56-58-64-65-66-67-68-69-71-74-79-80-81-82-84-86-88-92-94-96-98-99-,
12,51-52-54-55-56-58-61-63-64-65-66-67-70-71-72-73-75-76-77-78-82-84-85-86-87-90-92-94-98-99-,
13,53-54-55-56-61-63-64-72-73-75-76-77-78-79-80-81-84-86-88-92-93-94-97-98-,
14,51-52-57-58-59-60-63-67-71-73-75-76-78-81-82-83-85-87-88-94-97-100-,
15,51-52-56-57-58-59-62-63-64-65-68-70-74-76-77-78-80-81-85-87-88-89-90-91-94-95-99-100-,
16,51-54-55-56-59-61-62-65-66-67-68-70-71-77-79-81-82-85-86-89-90-91-92-95-99-100-,
17,51-53-54-59-60-61-66-67-68-70-72-74-75-76-77-80-84-85-86-88-89-92-95-96-100-,
18,55-56-57-59-60-62-65-68-69-70-71-76-78-84-87-88-90-91-92-93-94-95-97-99-100-,
19,51-53-55-56-57-58-59-60-63-64-67-69-71-72-73-74-77-79-80-82-83-85-90-91-98-,
20,52-53-54-56-57-58-61-64-65-66-67-68-76-77-78-79-83-84-85-87-89-92-95-96-97-100-,
