Observable Num, Coverable Configurations
1,2-4-9-11-15-17-18-19-22-23-25-27-28-29-30-31-33-34-39-40-42-43-45-47-50-,
2,1-3-7-8-9-12-22-24-27-31-33-34-36-37-38-39-40-43-44-46-47-48-49-50-,
3,2-3-7-8-9-10-11-12-13-14-15-22-24-25-26-27-33-37-41-43-44-46-48-,
4,3-12-18-20-22-23-25-28-30-32-33-34-35-38-39-41-44-46-47-,
5,2-3-6-7-9-10-11-12-13-15-21-23-24-26-27-28-32-34-36-37-38-39-42-44-46-47-49-50-,
6,3-5-12-16-17-18-19-20-25-26-28-29-34-35-37-38-40-42-43-46-47-48-49-50-,
7,3-4-5-6-9-10-14-16-18-19-20-21-22-23-24-25-28-30-31-33-34-35-36-38-40-41-42-44-46-47-49-50-,
8,3-6-9-11-13-15-16-22-23-25-27-32-36-37-39-41-48-49-,
9,1-2-3-8-9-10-12-13-14-16-17-18-23-26-30-31-34-40-41-42-43-46-48-,
10,1-2-3-5-10-12-13-15-16-17-19-20-21-22-23-26-30-31-32-33-35-36-38-39-40-41-43-44-46-47-49-50-,
11,2-5-9-10-11-13-15-16-21-22-24-27-29-30-31-32-33-34-35-36-38-39-44-45-48-49-,
12,1-3-5-6-8-11-13-14-15-17-18-19-21-22-24-27-29-30-32-34-37-39-40-41-45-48-49-,
