Observable Num, Coverable Configurations
19,54-56-58-59-60-61-66-69-70-71-72-75-78-79-80-81-84-86-87-89-90-92-95-99-100-,
20,52-55-59-61-63-70-75-77-80-83-84-85-86-90-91-93-,
21,54-55-56-57-59-62-63-64-66-67-68-71-72-73-74-76-77-78-81-82-83-84-90-91-92-93-94-95-99-100-,
22,53-54-56-59-60-61-66-70-73-74-75-76-80-81-82-84-85-88-90-92-96-99-100-,
23,51-52-55-57-58-59-61-62-63-64-65-66-67-68-69-70-71-72-73-76-77-78-79-81-84-85-88-90-93-94-95-96-98-99-,
24,51-53-54-56-57-61-63-64-66-69-72-74-75-77-80-81-83-87-88-90-92-93-94-95-97-100-,
25,53-58-60-61-62-63-64-65-67-68-69-72-79-83-84-90-92-94-95-96-99-100-,
26,51-53-55-56-58-59-61-62-63-64-67-68-73-74-77-78-79-83-84-86-89-90-92-93-94-97-98-99-100-,
27,51-52-54-56-57-58-60-61-62-66-67-68-69-76-78-80-81-82-83-84-85-86-87-88-90-92-94-95-98-,
28,51-56-58-60-61-63-64-70-72-73-74-75-78-80-86-87-88-89-91-92-93-98-100-,
29,51-54-60-62-63-68-70-71-72-74-75-81-82-83-84-87-89-90-91-92-99-100-,
30,52-54-57-58-60-63-64-72-73-78-80-81-84-87-88-89-90-91-92-94-95-97-98-99-,
31,52-53-54-56-57-58-61-65-66-69-70-71-74-75-77-80-82-83-84-89-95-,
32,56-58-60-63-64-65-66-70-78-83-85-88-91-92-93-98-99-100-,
33,52-53-54-56-57-58-60-62-67-70-73-76-79-80-82-83-88-89-90-93-95-96-,
34,51-55-56-57-61-63-67-68-72-73-74-75-76-77-78-79-80-81-84-86-88-89-90-95-96-97-98-99-,
35,51-53-55-58-59-60-61-63-64-65-66-67-68-69-70-72-73-74-75-77-79-80-81-84-86-89-91-92-95-96-99-,
36,52-53-54-56-57-59-61-62-64-66-69-70-71-73-76-81-83-84-85-86-87-88-90-91-93-94-95-99-,
