Observable Num, Coverable Configurations
13,51-56-59-60-62-63-65-66-67-68-69-72-73-75-76-77-80-84-85-86-87-88-89-90-91-93-94-96-99-,
14,51-54-55-57-58-59-60-62-63-64-66-67-68-72-73-84-85-89-93-95-96-97-98-99-100-,
15,52-53-55-57-58-59-60-62-63-66-70-71-72-74-75-76-77-81-83-85-90-92-94-97-98-100-,
16,52-55-58-59-64-67-68-69-74-75-80-81-85-86-89-91-92-98-100-,
17,51-52-54-55-56-57-59-62-63-66-67-68-69-70-71-72-77-78-79-81-85-86-90-92-94-97-99-100-,
18,54-57-58-59-61-65-68-70-72-76-77-78-79-81-82-83-85-86-92-94-95-98-99-100-,
19,51-52-53-56-59-61-62-63-65-66-67-68-70-71-73-74-75-77-79-81-85-87-88-89-91-92-95-98-,
20,54-58-59-65-66-67-71-75-76-78-79-80-81-82-83-86-87-88-89-91-93-94-97-98-,
21,51-52-53-56-57-58-61-62-66-75-76-77-78-80-88-89-90-92-96-98-100-,
22,54-56-57-60-61-62-66-68-73-76-81-82-84-86-87-91-93-94-95-96-97-99-,
23,51-53-55-56-57-58-60-62-63-64-67-70-72-75-76-79-80-83-85-88-89-94-95-97-98-99-100-,
24,51-52-54-55-56-58-59-62-64-65-68-69-71-72-75-77-80-81-83-84-85-87-88-94-96-97-98-100-,
