Observable Num, Coverable Configurations
101,505-512-515-516-517-519-520-521-522-524-527-529-530-533-535-536-538-539-540-543-544-545-547-548-549-550-,
102,501-503-507-512-515-522-523-524-527-528-529-530-531-532-536-538-539-540-542-545-547-,
103,501-505-506-510-513-514-515-521-522-524-525-526-527-528-529-531-534-538-539-541-544-545-546-547-548-550-,
104,501-502-503-509-510-512-514-516-518-520-521-522-523-528-533-534-535-537-538-539-544-,
105,502-504-507-509-510-512-520-521-523-526-527-528-529-530-534-537-538-539-541-542-544-545-546-547-,
106,502-503-505-508-509-510-512-513-515-518-521-522-523-525-530-533-534-536-537-539-543-547-548-550-,
107,502-504-505-507-508-509-510-511-515-516-518-519-521-522-524-525-526-527-530-534-535-538-541-543-544-547-549-550-,
108,502-504-506-507-512-515-516-517-519-520-521-522-525-526-527-528-532-534-536-538-541-543-544-546-548-550-,
109,501-504-505-506-509-510-511-513-514-515-516-517-518-519-520-521-522-523-524-525-528-530-531-532-533-537-542-543-,
110,508-509-511-512-516-519-523-524-526-527-528-532-533-534-536-537-540-541-542-543-544-546-547-548-550-,
