Observable Num, Coverable Configurations
85,353-357-359-360-362-365-367-368-370-374-375-379-380-381-384-385-386-389-390-391-392-393-397-398-399-400-,
86,351-354-356-357-358-360-362-364-366-369-370-372-373-374-375-376-378-379-382-383-385-388-389-390-391-392-396-399-,
87,352-353-354-356-357-364-365-366-367-369-370-371-373-376-377-379-387-389-390-392-394-397-,
88,352-357-358-359-360-362-363-364-365-366-368-369-370-372-374-378-380-382-387-388-389-390-392-396-399-,
89,352-356-357-359-361-362-363-364-365-366-367-369-370-371-377-378-384-385-387-389-394-398-,
90,352-353-354-355-357-358-359-360-362-364-365-366-367-368-369-371-375-377-380-385-388-391-394-398-400-,
91,351-352-353-355-357-358-360-361-365-366-370-372-373-375-376-377-378-379-383-384-387-389-390-391-392-394-395-,
92,352-353-354-355-356-357-359-367-371-372-376-377-378-379-380-386-387-388-391-395-396-397-399-400-,
93,352-353-357-360-362-366-368-369-371-372-373-378-380-384-387-388-391-392-396-397-,
94,353-358-359-360-366-367-368-369-370-371-372-377-378-379-381-382-383-384-385-388-390-391-392-393-396-397-,
95,351-352-353-359-360-361-362-363-365-366-367-370-371-372-375-376-377-378-379-380-383-384-387-395-398-399-,
96,352-353-354-356-362-365-367-368-370-374-378-380-381-386-387-388-391-392-393-399-400-,
