Observable Num, Coverable Configurations
129,401-403-404-405-409-410-411-413-415-416-417-420-421-423-424-426-429-430-434-435-436-437-438-440-441-442-443-444-446-448-450-,
130,401-403-405-406-407-409-410-411-413-414-417-418-420-421-424-425-426-428-429-431-434-435-436-437-438-440-441-443-450-,
131,401-402-403-405-406-408-409-412-413-415-418-421-422-424-425-426-428-432-433-434-435-436-440-444-447-,
132,405-407-409-411-415-417-418-419-421-422-423-424-426-428-430-431-434-437-439-441-446-447-448-449-,
133,401-405-406-407-408-410-413-415-416-417-418-419-422-425-426-427-436-439-440-443-445-447-448-,
134,401-402-407-408-409-412-414-416-418-419-420-425-426-427-428-429-432-434-436-437-439-440-441-443-444-447-449-450-,
135,403-404-408-410-411-412-413-415-416-418-419-420-426-427-428-431-433-436-437-441-443-446-449-,
136,401-407-408-411-415-417-420-424-425-431-432-434-436-437-438-439-444-445-448-449-,
137,404-406-411-413-415-418-419-427-430-431-432-434-439-442-445-446-450-,
138,406-407-412-413-416-417-420-421-426-428-429-431-438-440-441-442-443-446-448-449-,
139,402-403-404-406-411-415-416-421-422-423-425-426-427-429-430-431-436-437-438-439-440-441-443-445-446-448-450-,
140,401-402-404-405-406-407-408-409-412-415-416-417-418-421-422-423-425-427-428-430-431-432-434-436-437-438-440-444-445-446-449-,
141,401-404-405-409-411-417-418-421-423-424-425-426-429-430-433-434-436-439-440-442-444-446-447-448-449-450-,
142,405-409-410-411-412-413-414-416-418-419-420-422-424-425-427-428-432-436-437-439-440-441-442-444-447-449-,
143,401-408-410-417-420-423-429-430-431-432-436-438-439-441-443-447-448-450-,
144,401-404-405-407-408-409-410-411-412-413-414-415-418-425-427-428-429-434-436-437-438-439-440-442-445-446-449-450-,
