Observable Num, Coverable Configurations
31,51-57-63-64-65-67-70-75-80-81-84-85-89-90-91-93-94-99-100-,
32,51-52-53-54-56-57-58-59-61-62-63-64-66-68-70-72-73-74-75-81-82-83-85-87-88-89-90-92-93-94-95-97-,
33,51-53-55-56-59-62-63-65-66-68-71-73-74-80-82-84-87-89-92-94-95-96-98-100-,
34,53-54-55-56-60-61-62-63-64-66-67-70-71-72-73-74-76-77-81-82-83-86-90-92-95-96-97-100-,
35,52-53-54-55-56-58-59-60-64-66-68-69-70-71-72-73-77-82-83-87-89-91-92-93-94-95-100-,
36,51-55-56-59-60-61-62-63-66-68-75-76-77-78-79-83-84-85-87-89-90-91-94-95-96-,
37,52-56-57-62-63-66-68-69-70-72-75-76-78-79-81-82-83-86-88-89-90-94-95-96-97-98-99-,
38,52-54-58-59-60-62-63-65-66-69-70-71-74-76-77-84-85-87-88-89-90-92-94-95-96-99-100-,
39,51-55-56-57-61-64-65-66-68-69-72-76-77-80-82-83-93-94-97-98-,
40,51-52-55-57-58-59-60-62-63-64-65-66-69-70-71-72-74-76-78-79-80-81-83-84-86-92-93-94-95-96-98-99-100-,
41,51-56-57-58-59-63-65-66-67-69-71-72-75-77-79-80-82-84-85-86-87-88-89-97-98-99-100-,
42,51-53-54-57-59-60-63-64-67-68-69-70-73-76-77-80-81-84-85-87-93-95-96-98-99-100-,
43,51-52-53-55-59-60-62-64-67-68-69-70-73-74-76-77-78-81-82-83-86-89-90-91-93-95-97-99-,
44,55-56-57-58-62-64-65-66-67-68-69-71-72-73-74-76-78-80-82-84-86-88-90-92-93-94-95-97-98-99-100-,
45,51-54-57-58-61-68-69-70-71-73-75-77-78-79-81-82-84-85-87-89-91-93-94-95-96-100-,
46,52-54-56-57-59-60-63-64-66-69-71-72-75-78-79-80-83-84-85-87-88-90-93-94-95-96-99-100-,
47,51-53-55-59-66-68-69-74-75-80-81-82-83-84-85-86-87-89-90-92-95-96-99-100-,
48,51-53-57-58-60-61-63-68-70-73-74-75-83-87-88-89-94-98-99-100-,
49,58-59-65-66-67-69-72-74-76-77-81-83-84-86-89-90-91-92-94-97-,
50,51-54-55-58-59-62-63-64-67-68-70-74-75-76-79-80-82-84-85-86-87-88-89-91-92-96-99-,
51,52-57-61-68-72-73-74-75-76-77-78-80-82-87-89-92-93-94-95-96-98-99-,
52,51-53-55-56-57-58-61-65-67-71-78-79-81-82-83-84-85-87-88-89-90-92-93-94-98-100-,
53,52-54-56-58-59-60-64-67-68-72-73-75-76-77-79-80-81-82-83-84-86-87-88-90-91-92-98-100-,
54,51-52-54-55-56-57-58-59-60-61-62-64-65-68-69-70-73-74-76-77-79-82-85-86-87-88-89-90-91-92-95-98-99-,
55,54-56-58-61-64-65-67-70-71-72-74-76-77-79-82-83-85-86-88-91-92-93-94-96-97-99-,
56,51-56-57-58-59-63-66-67-68-70-71-72-73-74-75-79-80-81-85-97-98-99-,
57,52-54-55-56-60-61-62-63-64-67-70-72-79-82-83-86-88-89-91-93-94-95-96-97-99-,
58,51-53-54-55-56-57-59-61-63-66-67-69-71-72-77-80-84-85-88-90-91-92-95-96-97-100-,
59,52-55-56-57-58-62-65-68-72-73-78-79-83-84-85-86-87-91-93-96-98-100-,
60,53-54-56-57-58-61-63-65-66-70-74-76-77-78-82-83-84-85-86-88-90-94-98-,
