Configuration, ObservableConfiguration, Cost
651,651,10000,
651,652,91,
651,653,10000,
651,654,68,
651,655,32,
651,656,10000,
651,657,33,
651,658,10000,
651,659,10000,
651,660,42,
651,661,77,
651,662,66,
651,663,53,
651,664,10000,
651,665,54,
651,666,44,
651,667,10000,
651,668,10000,
651,669,4,
651,670,63,
651,671,33,
651,672,19,
651,673,10000,
651,674,48,
651,675,10000,
651,676,30,
651,677,79,
651,678,78,
651,679,7,
651,680,10000,
651,681,61,
651,682,67,
651,683,10000,
651,684,10000,
651,685,10000,
651,686,10000,
651,687,81,
651,688,10000,
651,689,30,
651,690,21,
651,691,10000,
651,692,10000,
651,693,76,
651,694,79,
651,695,1,
651,696,10000,
651,697,10000,
651,698,10000,
651,699,96,
651,700,10000,
652,651,26,
652,652,10000,
652,653,2,
652,654,10000,
652,655,52,
652,656,50,
652,657,37,
652,658,21,
652,659,97,
652,660,45,
652,661,10000,
652,662,28,
652,663,63,
652,664,38,
652,665,10000,
652,666,65,
652,667,10000,
652,668,31,
652,669,10000,
652,670,56,
652,671,10000,
652,672,89,
652,673,89,
652,674,10000,
652,675,10000,
652,676,67,
652,677,3,
652,678,93,
652,679,10000,
652,680,10000,
652,681,34,
652,682,10000,
652,683,10000,
652,684,94,
652,685,26,
652,686,69,
652,687,37,
652,688,10000,
652,689,72,
652,690,10000,
652,691,10000,
652,692,2,
652,693,10000,
652,694,10000,
652,695,77,
652,696,25,
652,697,72,
652,698,18,
652,699,10000,
652,700,13,
653,651,10000,
653,652,35,
653,653,10000,
653,654,65,
653,655,10000,
653,656,10000,
653,657,22,
653,658,71,
653,659,42,
653,660,10000,
653,661,10000,
653,662,54,
653,663,89,
653,664,10000,
653,665,10000,
653,666,20,
653,667,95,
653,668,84,
653,669,44,
653,670,10000,
653,671,87,
653,672,29,
653,673,10000,
653,674,99,
653,675,32,
653,676,10000,
653,677,5,
653,678,10000,
653,679,10000,
653,680,10000,
653,681,10000,
653,682,10000,
653,683,10000,
653,684,10,
653,685,70,
653,686,80,
653,687,10000,
653,688,84,
653,689,10000,
653,690,14,
653,691,10000,
653,692,10000,
653,693,10000,
653,694,10000,
653,695,1,
653,696,63,
653,697,15,
653,698,10000,
653,699,10000,
653,700,10000,
654,651,10000,
654,652,10000,
654,653,10000,
654,654,94,
654,655,10000,
654,656,10000,
654,657,71,
654,658,10000,
654,659,52,
654,660,10000,
654,661,8,
654,662,10000,
654,663,2,
654,664,77,
654,665,10000,
654,666,10000,
654,667,10000,
654,668,10000,
654,669,10000,
654,670,10000,
654,671,10000,
654,672,11,
654,673,10000,
654,674,10000,
654,675,10000,
654,676,51,
654,677,72,
654,678,75,
654,679,93,
654,680,10000,
654,681,3,
654,682,10000,
654,683,10000,
654,684,67,
654,685,10000,
654,686,10000,
654,687,10000,
654,688,10000,
654,689,10000,
654,690,68,
654,691,29,
654,692,10000,
654,693,10000,
654,694,42,
654,695,10000,
654,696,95,
654,697,10000,
654,698,52,
654,699,5,
654,700,60,
655,651,10000,
655,652,48,
655,653,10000,
655,654,94,
655,655,64,
655,656,69,
655,657,10000,
655,658,91,
655,659,80,
655,660,10000,
655,661,21,
655,662,97,
655,663,30,
655,664,10000,
655,665,10000,
655,666,69,
655,667,10000,
655,668,50,
655,669,94,
655,670,91,
655,671,10000,
655,672,21,
655,673,10000,
655,674,10000,
655,675,10000,
655,676,10000,
655,677,10000,
655,678,20,
655,679,10000,
655,680,6,
655,681,10000,
655,682,10000,
655,683,67,
655,684,92,
655,685,82,
655,686,10000,
655,687,2,
655,688,10000,
655,689,10000,
655,690,10000,
655,691,17,
655,692,10000,
655,693,10000,
655,694,32,
655,695,10000,
655,696,10000,
655,697,34,
655,698,10,
655,699,10000,
655,700,10000,
656,651,10000,
656,652,42,
656,653,10000,
656,654,10000,
656,655,10000,
656,656,10000,
656,657,81,
656,658,10000,
656,659,10000,
656,660,10000,
656,661,10000,
656,662,3,
656,663,46,
656,664,6,
656,665,5,
656,666,54,
656,667,11,
656,668,61,
656,669,10000,
656,670,10000,
656,671,10000,
656,672,85,
656,673,20,
656,674,16,
656,675,87,
656,676,10000,
656,677,10000,
656,678,10000,
656,679,31,
656,680,31,
656,681,84,
656,682,97,
656,683,10000,
656,684,48,
656,685,10000,
656,686,10000,
656,687,10000,
656,688,25,
656,689,89,
656,690,20,
