Configuration, ObservableConfiguration, Cost
1001,1001,3,
1001,1002,10000,
1001,1003,10000,
1001,1004,8,
1001,1005,10000,
1001,1006,95,
1001,1007,84,
1001,1008,10000,
1001,1009,10000,
1001,1010,10000,
1001,1011,95,
1001,1012,92,
1001,1013,10000,
1001,1014,38,
1001,1015,10000,
1001,1016,10000,
1001,1017,13,
1001,1018,74,
1001,1019,10000,
1001,1020,10000,
1001,1021,71,
1001,1022,70,
1001,1023,10000,
1001,1024,98,
1001,1025,10000,
1001,1026,64,
1001,1027,10000,
1001,1028,86,
1001,1029,10000,
1001,1030,10000,
1001,1031,8,
1001,1032,10000,
1001,1033,10000,
1001,1034,48,
1001,1035,85,
1001,1036,10000,
1001,1037,93,
1001,1038,46,
1001,1039,10000,
1001,1040,80,
1001,1041,18,
1001,1042,92,
1001,1043,10000,
1001,1044,83,
1001,1045,23,
1001,1046,65,
1001,1047,28,
1001,1048,51,
1001,1049,48,
1001,1050,49,
1002,1001,10000,
1002,1002,69,
1002,1003,10000,
1002,1004,10000,
1002,1005,10000,
1002,1006,10000,
1002,1007,69,
1002,1008,85,
1002,1009,52,
1002,1010,70,
1002,1011,10000,
1002,1012,10000,
1002,1013,21,
1002,1014,58,
1002,1015,47,
1002,1016,10000,
1002,1017,10000,
1002,1018,39,
1002,1019,10000,
1002,1020,54,
1002,1021,10000,
1002,1022,72,
1002,1023,10000,
1002,1024,4,
1002,1025,8,
1002,1026,69,
1002,1027,10000,
1002,1028,10000,
1002,1029,10000,
1002,1030,70,
1002,1031,10000,
1002,1032,10000,
1002,1033,83,
1002,1034,66,
1002,1035,10000,
1002,1036,10000,
1002,1037,72,
1002,1038,56,
1002,1039,10000,
1002,1040,10000,
1002,1041,10000,
1002,1042,99,
1002,1043,10000,
1002,1044,10000,
1002,1045,31,
1002,1046,10000,
1002,1047,10000,
1002,1048,87,
1002,1049,74,
1002,1050,99,
1003,1001,10000,
1003,1002,19,
1003,1003,21,
1003,1004,10000,
1003,1005,89,
1003,1006,10000,
1003,1007,45,
1003,1008,10,
1003,1009,27,
1003,1010,10000,
1003,1011,71,
1003,1012,83,
1003,1013,89,
1003,1014,69,
1003,1015,43,
1003,1016,10000,
1003,1017,43,
1003,1018,10000,
1003,1019,57,
1003,1020,30,
1003,1021,49,
1003,1022,62,
1003,1023,10000,
1003,1024,10000,
1003,1025,99,
1003,1026,47,
1003,1027,10000,
1003,1028,10000,
1003,1029,84,
1003,1030,36,
1003,1031,34,
1003,1032,10000,
1003,1033,10000,
1003,1034,10000,
1003,1035,10000,
1003,1036,10000,
1003,1037,10000,
1003,1038,10000,
1003,1039,10000,
1003,1040,10000,
1003,1041,95,
1003,1042,10000,
1003,1043,39,
1003,1044,2,
1003,1045,10000,
1003,1046,92,
1003,1047,94,
1003,1048,10000,
1003,1049,66,
1003,1050,64,
1004,1001,87,
1004,1002,64,
1004,1003,30,
1004,1004,46,
1004,1005,21,
1004,1006,10000,
1004,1007,86,
1004,1008,4,
1004,1009,10000,
1004,1010,10000,
1004,1011,10000,
1004,1012,50,
1004,1013,10000,
1004,1014,10000,
1004,1015,2,
1004,1016,92,
1004,1017,10000,
1004,1018,54,
1004,1019,10000,
1004,1020,53,
1004,1021,42,
1004,1022,6,
1004,1023,1,
1004,1024,10000,
1004,1025,10000,
1004,1026,4,
1004,1027,10000,
1004,1028,10000,
1004,1029,84,
1004,1030,10000,
1004,1031,10000,
1004,1032,10000,
1004,1033,53,
1004,1034,59,
1004,1035,10000,
1004,1036,10000,
1004,1037,41,
1004,1038,10000,
1004,1039,10000,
1004,1040,29,
1004,1041,36,
1004,1042,37,
1004,1043,10000,
1004,1044,10000,
1004,1045,10000,
1004,1046,7,
1004,1047,38,
1004,1048,80,
1004,1049,45,
1004,1050,10000,
1005,1001,10000,
1005,1002,82,
1005,1003,64,
1005,1004,10000,
1005,1005,18,
1005,1006,69,
1005,1007,10000,
1005,1008,10000,
1005,1009,93,
1005,1010,10,
1005,1011,10000,
1005,1012,10000,
1005,1013,41,
1005,1014,60,
1005,1015,71,
