Configuration, ObservableConfiguration, Cost
551,331,10000,
551,332,10000,
551,333,6,
551,334,10000,
551,335,10000,
551,336,41,
551,337,15,
551,338,18,
551,339,10000,
551,340,10000,
551,341,10000,
551,342,10000,
551,343,10000,
551,344,10000,
551,345,76,
551,346,10000,
551,347,10000,
551,348,10000,
551,349,89,
551,350,10000,
551,351,79,
551,352,13,
551,353,89,
551,354,10000,
551,355,10000,
551,356,2,
551,357,10000,
551,358,10000,
551,359,76,
551,360,49,
552,331,49,
552,332,10000,
552,333,10000,
552,334,98,
552,335,10000,
552,336,90,
552,337,92,
552,338,10000,
552,339,10000,
552,340,81,
552,341,10000,
552,342,10000,
552,343,10000,
552,344,70,
552,345,52,
552,346,17,
552,347,10000,
552,348,10000,
552,349,10000,
552,350,10000,
552,351,10000,
552,352,10000,
552,353,75,
552,354,92,
552,355,97,
552,356,10000,
552,357,10000,
552,358,10000,
552,359,25,
552,360,10000,
553,331,69,
553,332,10000,
553,333,10000,
553,334,10000,
553,335,10000,
553,336,26,
553,337,84,
553,338,10000,
553,339,44,
553,340,10000,
553,341,29,
553,342,48,
553,343,59,
553,344,48,
553,345,10000,
553,346,98,
553,347,10000,
553,348,10000,
553,349,28,
553,350,29,
553,351,93,
553,352,10000,
553,353,63,
553,354,10000,
553,355,79,
553,356,10000,
553,357,10000,
553,358,52,
553,359,11,
553,360,10000,
554,331,10000,
554,332,76,
554,333,41,
554,334,10000,
554,335,10000,
554,336,10000,
554,337,10000,
554,338,10000,
554,339,10000,
554,340,10000,
554,341,27,
554,342,69,
554,343,45,
554,344,50,
554,345,10000,
554,346,10000,
554,347,10000,
554,348,10000,
554,349,63,
554,350,10000,
554,351,71,
554,352,54,
554,353,31,
554,354,10000,
554,355,49,
554,356,82,
554,357,32,
554,358,4,
554,359,10000,
554,360,28,
555,331,10000,
555,332,10000,
555,333,84,
555,334,10000,
555,335,24,
555,336,84,
555,337,10000,
555,338,10000,
555,339,85,
555,340,10000,
555,341,10000,
555,342,10000,
555,343,10000,
555,344,10000,
555,345,70,
555,346,74,
555,347,10000,
555,348,10000,
555,349,27,
555,350,10000,
555,351,10000,
555,352,10000,
555,353,33,
555,354,10000,
555,355,96,
555,356,10000,
555,357,26,
555,358,10000,
555,359,57,
555,360,10000,
556,331,94,
556,332,68,
556,333,10000,
556,334,10000,
556,335,50,
556,336,38,
556,337,10000,
556,338,10000,
556,339,10000,
556,340,10000,
556,341,10000,
556,342,98,
556,343,23,
556,344,10000,
556,345,51,
556,346,10000,
556,347,78,
556,348,10000,
556,349,81,
556,350,14,
556,351,10000,
556,352,11,
556,353,48,
556,354,2,
556,355,10000,
556,356,100,
556,357,64,
556,358,10000,
556,359,10000,
556,360,56,
557,331,10000,
557,332,10000,
557,333,90,
557,334,10000,
557,335,57,
557,336,10000,
557,337,10000,
557,338,4,
557,339,32,
557,340,74,
557,341,10000,
557,342,10000,
557,343,94,
557,344,10000,
557,345,44,
557,346,10000,
557,347,50,
557,348,83,
557,349,64,
557,350,10000,
557,351,67,
557,352,75,
557,353,51,
557,354,10000,
557,355,10000,
557,356,10000,
557,357,27,
557,358,10000,
557,359,11,
557,360,58,
558,331,10000,
558,332,10000,
558,333,10000,
558,334,37,
558,335,10000,
558,336,13,
558,337,10000,
558,338,43,
558,339,10000,
558,340,10000,
558,341,10000,
558,342,12,
558,343,10000,
558,344,10000,
558,345,10000,
558,346,69,
558,347,41,
558,348,10000,
558,349,18,
558,350,10000,
558,351,38,
558,352,10000,
558,353,20,
558,354,10000,
558,355,10000,
558,356,10000,
558,357,10000,
558,358,85,
558,359,10000,
558,360,10000,
559,331,10000,
559,332,10000,
559,333,83,
559,334,26,
559,335,10000,
559,336,10000,
559,337,20,
559,338,10000,
559,339,10000,
559,340,10000,
559,341,23,
559,342,10000,
559,343,10000,
559,344,10000,
559,345,10000,
559,346,10000,
559,347,10000,
559,348,10000,
559,349,99,
559,350,100,
559,351,25,
559,352,10000,
559,353,95,
559,354,67,
559,355,12,
559,356,10000,
559,357,10000,
559,358,99,
559,359,40,
559,360,10000,
560,331,10000,
560,332,10000,
560,333,78,
560,334,10000,
560,335,10000,
560,336,32,
560,337,10000,
560,338,91,
560,339,58,
560,340,10000,
560,341,15,
560,342,10000,
560,343,10000,
560,344,10000,
560,345,10000,
560,346,79,
560,347,10000,
560,348,10000,
560,349,21,
560,350,71,
560,351,10000,
560,352,10000,
560,353,10000,
560,354,40,
560,355,46,
560,356,4,
560,357,10,
560,358,10000,
560,359,10000,
560,360,10000,
561,331,10000,
561,332,10000,
561,333,10000,
561,334,5,
561,335,10000,
561,336,10000,
561,337,64,
561,338,10000,
561,339,10000,
561,340,86,
561,341,91,
561,342,96,
561,343,73,
561,344,70,
561,345,10000,
561,346,38,
561,347,50,
561,348,10000,
561,349,67,
561,350,10000,
561,351,10000,
561,352,10000,
561,353,10000,
561,354,10000,
561,355,10000,
561,356,57,
561,357,16,
561,358,34,
561,359,10000,
561,360,84,
562,331,10000,
562,332,10000,
562,333,13,
562,334,96,
562,335,10000,
562,336,29,
562,337,68,
562,338,10000,
562,339,61,
562,340,10000,
562,341,4,
562,342,22,
562,343,16,
562,344,93,
562,345,10000,
562,346,51,
562,347,88,
562,348,10000,
562,349,65,
562,350,48,
562,351,10000,
562,352,91,
562,353,11,
562,354,10000,
562,355,67,
562,356,10000,
562,357,10000,
562,358,21,
562,359,10000,
562,360,10000,
563,331,10000,
563,332,76,
563,333,10000,
563,334,10000,
563,335,56,
563,336,10000,
563,337,10000,
563,338,10000,
563,339,10000,
563,340,10000,
563,341,10000,
563,342,10000,
563,343,10000,
563,344,10000,
563,345,49,
563,346,10000,
563,347,10000,
563,348,10000,
563,349,10000,
563,350,1,
563,351,10000,
563,352,23,
563,353,78,
563,354,10000,
563,355,6,
563,356,81,
563,357,41,
563,358,10000,
563,359,22,
563,360,55,
564,331,10000,
564,332,10000,
564,333,10000,
564,334,95,
564,335,88,
564,336,18,
564,337,71,
564,338,81,
564,339,10000,
564,340,64,
564,341,10000,
564,342,10000,
564,343,34,
564,344,68,
564,345,10000,
564,346,25,
564,347,10000,
564,348,10000,
564,349,10000,
564,350,56,
564,351,11,
564,352,10000,
564,353,15,
564,354,10000,
564,355,10000,
564,356,32,
564,357,28,
564,358,10000,
564,359,2,
564,360,36,
565,331,40,
565,332,92,
565,333,97,
565,334,69,
565,335,10000,
565,336,50,
565,337,62,
565,338,10000,
565,339,10000,
565,340,97,
565,341,57,
565,342,10000,
565,343,10000,
565,344,10000,
565,345,10000,
565,346,10000,
565,347,10000,
565,348,10000,
565,349,10000,
565,350,10000,
565,351,32,
565,352,10000,
565,353,10000,
565,354,10000,
