Observable Num, Coverable Configurations
461,462-464-467-468-469-470-471-472-473-474-475-477-478-,
462,463-464-465-467-469-470-473-478-479-480-,
463,461-462-466-468-469-470-472-476-477-478-479-,
464,461-470-475-478-479-,
465,461-462-463-464-465-468-469-470-473-477-479-,
466,461-462-463-468-469-470-472-474-475-477-478-,
467,462-468-471-472-474-475-476-480-,
468,464-467-471-472-473-476-478-479-,
469,462-464-466-468-469-472-473-475-479-,
470,462-466-470-472-477-480-,
471,461-466-467-469-470-472-474-475-478-479-,
472,461-462-464-465-466-470-472-473-474-475-478-479-,
473,461-465-466-470-472-473-474-475-480-,
474,461-463-464-468-469-471-475-476-478-479-,
475,461-462-464-466-467-468-470-471-474-475-476-477-478-480-,
476,461-462-463-464-465-466-468-469-475-476-,
477,466-467-468-469-472-473-476-477-479-,
478,464-465-470-472-474-475-476-477-478-479-480-,
479,461-462-463-466-467-469-471-473-476-477-478-479-480-,
480,463-467-470-476-478-,
