Observable Num, Coverable Configurations
1,1-2-5-7-8-9-10-11-12-13-14-15-16-19-20-,
2,1-2-5-6-9-10-12-13-15-17-19-20-,
3,1-5-7-9-11-13-16-20-,
4,1-2-3-4-5-7-9-11-14-16-18-20-,
5,2-3-6-7-8-9-13-15-16-20-,
6,1-2-5-8-9-10-11-15-16-17-20-,
7,1-2-3-4-5-6-10-13-14-15-16-18-19-,
8,2-4-7-8-14-16-17-18-19-20-,
9,1-2-3-6-7-9-10-12-17-18-19-20-,
10,1-4-5-8-10-11-12-17-18-19-20-,
11,1-2-4-7-9-10-11-13-14-16-18-,
12,1-3-6-7-8-9-12-14-15-16-17-18-,
13,1-3-8-10-11-13-15-19-,
14,1-2-5-9-11-15-16-17-,
15,1-7-8-13-19-,
16,4-5-7-18-19-20-,
17,4-6-8-9-10-11-15-16-17-18-19-20-,
18,4-5-7-8-11-13-18-,
19,1-3-4-6-9-11-12-14-16-17-,
20,2-3-9-10-11-12-13-14-16-17-18-19-,
