Observable Num, Coverable Configurations
221,221-223-224-226-227-231-233-240-,
222,223-225-226-229-232-234-236-240-,
223,221-223-231-232-234-236-239-,
224,221-222-224-225-226-228-229-230-232-233-236-238-240-,
225,221-223-229-230-231-232-233-236-238-,
226,221-223-225-227-230-231-232-233-235-240-,
227,221-223-224-230-232-236-238-239-,
228,221-223-224-226-229-231-236-239-,
229,221-227-228-230-231-232-237-238-,
230,221-224-225-227-230-232-234-235-236-237-238-240-,
231,221-227-230-232-233-235-237-,
232,221-223-224-226-228-229-230-232-234-235-240-,
233,222-223-224-225-227-228-230-231-232-236-237-239-240-,
234,221-222-225-231-235-236-238-,
235,222-225-226-228-230-232-235-236-239-,
236,221-224-227-228-232-233-234-236-238-239-240-,
237,226-227-228-231-233-237-239-240-,
238,221-223-224-225-236-239-,
239,221-224-228-234-239-,
240,222-223-224-225-232-239-,
