Observable Num, Coverable Configurations
241,245-247-249-252-257-259-,
242,241-242-243-244-245-249-250-251-252-253-254-255-256-257-259-260-,
243,242-243-245-246-247-248-251-252-253-256-257-258-260-,
244,242-245-247-252-257-259-,
245,242-243-244-245-246-249-251-255-256-258-260-,
246,242-244-245-246-247-252-256-259-,
247,242-246-247-252-259-260-,
248,241-242-243-245-246-247-248-249-253-254-255-258-259-260-,
249,242-243-244-245-246-249-255-257-,
250,241-242-243-247-249-250-251-252-253-255-258-259-,
251,241-243-244-247-250-251-252-254-255-256-257-258-259-260-,
252,243-244-245-247-248-250-251-252-253-256-257-,
253,241-242-244-246-248-252-255-258-,
254,241-249-253-257-259-,
255,241-242-244-246-249-254-256-258-259-,
256,241-245-246-247-252-253-254-257-258-259-,
257,241-245-246-249-251-252-254-255-257-258-260-,
258,243-244-246-247-248-250-251-253-255-257-258-259-260-,
259,243-244-246-247-248-251-253-254-255-258-260-,
260,241-242-246-247-249-251-252-253-254-256-257-259-,
