Observable Num, Coverable Configurations
161,163-166-167-169-171-174-178-180-,
162,163-164-166-167-168-169-170-171-174-178-179-180-,
163,161-162-163-165-166-170-171-174-176-177-178-179-180-,
164,162-163-165-167-168-171-172-175-176-177-178-179-,
165,162-163-164-165-166-167-168-169-170-172-174-176-177-178-179-,
166,164-168-170-172-175-176-179-,
167,161-163-164-165-167-172-173-175-176-177-178-179-180-,
168,161-162-166-167-168-170-171-175-176-177-178-,
169,161-162-163-164-165-169-170-172-174-175-178-,
170,164-165-166-169-171-172-173-174-175-176-177-179-,
171,161-165-170-172-175-176-177-,
172,161-162-165-169-178-180-,
173,162-163-164-166-168-170-171-174-175-176-179-,
174,162-171-172-174-175-176-177-179-,
175,163-164-167-168-169-171-175-177-179-,
176,161-162-163-166-168-169-170-171-172-176-,
177,162-164-166-167-168-170-171-172-175-178-179-180-,
178,162-165-166-170-172-176-178-179-180-,
179,161-165-169-173-174-175-176-180-,
180,161-165-167-168-172-173-175-176-178-180-,
