Observable Num, Coverable Configurations
541,544-546-549-550-553-554-555-558-559-560-,
542,541-543-545-546-551-556-558-560-,
543,541-542-544-546-547-549-550-552-553-555-559-,
544,543-545-547-548-549-550-553-556-557-560-,
545,542-543-545-547-548-549-552-555-559-,
546,541-542-543-547-548-549-550-552-553-556-560-,
547,541-542-543-545-546-547-550-552-553-557-,
548,541-543-545-546-547-550-552-553-554-555-558-559-560-,
549,543-544-546-547-550-551-552-553-554-555-556-557-,
550,542-544-545-549-551-553-556-558-559-560-,
551,541-543-544-545-547-551-552-557-558-559-,
552,543-544-546-550-551-552-554-556-557-558-559-,
553,541-542-545-546-547-548-550-553-556-557-558-,
554,542-543-548-551-552-553-554-555-556-557-558-560-,
555,541-543-545-546-550-551-552-555-559-560-,
556,543-546-547-548-549-551-552-555-557-,
557,541-544-545-546-547-548-552-554-559-560-,
558,541-546-547-549-551-553-559-,
559,541-542-543-548-552-555-557-558-,
560,543-546-547-553-555-556-557-558-559-,
