Observable Num, Coverable Configurations
521,521-522-523-524-526-527-528-530-532-535-536-538-539-540-,
522,522-531-534-535-536-537-538-539-,
523,526-529-530-534-535-538-539-540-,
524,522-529-536-537-539-,
525,521-526-527-530-531-532-533-534-538-,
526,521-523-525-528-531-534-538-539-,
527,521-523-525-526-527-529-530-532-534-537-539-,
528,521-527-529-532-533-534-539-,
529,521-524-529-530-531-532-533-534-536-,
530,521-522-527-533-534-537-538-540-,
531,521-526-528-529-532-534-535-536-538-540-,
532,526-527-528-529-532-533-535-537-539-,
533,521-522-524-526-528-529-530-531-536-539-540-,
534,522-524-526-527-528-531-533-535-536-538-539-,
535,522-523-525-527-528-529-530-531-532-533-534-535-536-537-538-539-,
536,521-523-525-528-530-532-533-534-536-538-539-,
537,521-525-526-527-533-534-536-538-539-,
538,522-523-525-527-528-529-530-531-532-533-539-,
539,522-524-525-527-528-531-532-534-535-536-540-,
540,521-524-525-527-528-529-532-533-535-540-,
