Observable Num, Coverable Configurations
241,247-250-251-255-256-257-258-259-260-,
242,246-247-250-255-259-260-,
243,242-244-245-248-249-251-254-255-256-257-258-260-,
244,241-242-244-246-247-248-250-256-258-260-,
245,243-244-246-250-251-252-256-258-260-,
246,241-243-244-247-249-250-252-253-254-257-258-,
247,241-242-245-246-248-250-251-252-253-255-,
248,242-243-245-249-250-252-255-258-259-260-,
249,242-244-245-246-248-249-252-258-,
250,242-243-244-245-246-250-251-252-253-254-255-257-258-259-260-,
251,245-249-253-254-257-,
252,246-247-248-249-250-256-259-260-,
253,243-245-250-252-257-260-,
254,242-245-246-247-249-250-251-252-253-255-256-257-258-260-,
255,242-245-246-247-251-253-254-257-258-260-,
256,242-243-245-246-247-251-253-257-259-,
257,241-242-243-244-248-254-259-,
258,241-244-246-247-248-249-252-253-254-255-256-258-,
259,242-245-246-247-249-251-252-253-255-259-,
260,242-244-246-248-250-252-253-254-256-257-258-259-,
