Observable Num, Coverable Configurations
221,224-228-229-230-231-235-236-239-,
222,226-227-229-231-232-234-235-239-240-,
223,223-225-228-231-232-233-234-235-,
224,221-226-228-229-230-231-236-239-240-,
225,223-230-231-232-233-234-236-237-238-,
226,221-222-223-224-229-230-231-232-233-235-237-238-239-,
227,223-226-227-228-232-233-234-238-,
228,222-223-224-236-237-240-,
229,221-222-225-226-229-232-235-237-238-,
230,221-225-226-227-228-231-233-234-240-,
231,222-225-226-229-231-232-233-237-238-239-240-,
232,224-226-231-236-240-,
233,221-222-223-226-227-229-230-231-233-235-237-239-,
234,224-225-226-227-231-236-238-239-240-,
235,221-223-225-226-228-229-230-236-237-238-239-,
236,221-222-224-225-226-227-228-230-232-234-235-237-239-,
237,221-222-223-225-227-229-230-232-233-235-237-238-,
238,221-222-225-230-232-233-236-237-239-240-,
239,221-222-224-225-229-234-235-237-,
240,222-223-226-231-232-233-234-235-236-239-,
