Observable Num, Coverable Configurations
581,583-584-587-588-589-590-591-592-594-598-,
582,585-587-588-592-595-597-600-,
583,581-582-585-589-590-598-599-,
584,586-589-590-592-593-594-595-596-,
585,581-582-584-585-586-587-589-594-595-599-600-,
586,583-585-587-589-594-595-596-598-599-,
587,581-582-584-585-586-587-590-597-598-600-,
588,581-582-583-587-591-592-594-599-600-,
589,581-582-587-588-590-591-592-593-594-595-596-597-599-600-,
590,583-585-587-589-590-591-592-595-597-600-,
591,581-582-583-584-585-589-591-592-593-597-600-,
592,582-584-585-586-587-588-589-590-591-592-593-594-596-597-,
593,582-588-589-590-592-595-596-597-599-600-,
594,582-584-585-586-590-591-593-594-595-596-597-598-600-,
595,581-582-583-586-587-588-590-591-595-597-598-599-600-,
596,582-584-586-588-589-591-592-593-594-596-,
597,581-583-584-585-586-587-590-591-594-595-596-597-599-600-,
598,582-585-586-587-589-591-592-594-596-597-598-599-,
599,581-585-587-590-591-594-595-596-600-,
600,582-583-584-588-589-590-592-594-597-598-,
