Observable Num, Coverable Configurations
461,462-463-464-468-471-472-473-478-,
462,461-463-467-472-477-478-,
463,462-467-469-470-471-472-474-475-476-479-480-,
464,461-462-463-464-465-467-470-473-476-,
465,462-464-466-468-470-471-472-,
466,462-463-464-466-467-468-469-470-474-477-478-480-,
467,461-462-464-465-470-471-473-474-475-476-479-,
468,461-464-465-466-468-469-470-472-473-475-476-477-480-,
469,462-463-465-467-469-470-471-473-474-479-,
470,464-465-467-471-473-475-479-480-,
471,462-465-467-468-469-470-472-473-474-478-480-,
472,462-465-466-467-469-470-471-472-477-,
473,461-463-464-468-472-473-474-477-480-,
474,461-463-464-465-467-468-470-471-472-473-476-478-480-,
475,462-463-464-465-466-469-470-474-475-477-478-480-,
476,462-463-465-466-469-473-474-475-476-478-,
477,465-467-468-469-473-475-476-477-480-,
478,461-462-465-466-470-476-478-,
479,461-463-466-467-468-469-471-474-475-480-,
480,463-465-467-470-472-476-477-479-,
