Observable Num, Coverable Configurations
521,523-525-526-529-530-531-534-538-,
522,521-522-523-526-528-530-531-535-536-539-540-,
523,523-524-527-529-530-531-532-533-534-536-,
524,523-524-525-527-528-529-532-533-534-535-536-538-539-,
525,523-526-528-529-535-536-537-540-,
526,521-522-524-525-527-528-531-534-535-536-537-539-540-,
527,522-528-530-532-533-534-536-537-538-539-540-,
528,523-524-525-529-532-534-535-536-539-540-,
529,521-523-524-525-526-529-532-533-536-537-539-540-,
530,522-523-524-525-526-527-530-532-533-534-537-,
531,524-526-529-532-534-536-539-,
532,525-526-527-529-530-532-533-535-539-540-,
533,524-525-529-530-531-532-535-536-538-539-540-,
534,521-522-523-526-527-530-532-536-538-539-,
535,525-526-527-528-529-532-534-535-536-,
536,522-525-527-529-531-535-536-537-539-540-,
537,522-528-529-530-532-534-535-536-537-539-540-,
538,523-525-526-528-530-531-532-534-537-538-539-,
539,523-525-526-531-533-537-538-539-,
540,521-522-524-527-528-529-530-532-533-535-538-539-540-,
