Configuration, ObservableConfiguration, Cost
1451,436,15,
1451,437,10000,
1451,438,70,
1451,439,10000,
1451,440,6,
1451,441,10000,
1451,442,53,
1451,443,10000,
1451,444,10000,
1451,445,53,
1451,446,10000,
1451,447,39,
1451,448,10000,
1451,449,10000,
1451,450,10000,
1452,436,10000,
1452,437,17,
1452,438,41,
1452,439,10000,
1452,440,64,
1452,441,10000,
1452,442,10000,
1452,443,42,
1452,444,10000,
1452,445,58,
1452,446,10000,
1452,447,41,
1452,448,100,
1452,449,45,
1452,450,32,
1453,436,16,
1453,437,10000,
1453,438,96,
1453,439,10000,
1453,440,10000,
1453,441,90,
1453,442,37,
1453,443,14,
1453,444,63,
1453,445,36,
1453,446,10000,
1453,447,74,
1453,448,10000,
1453,449,10000,
1453,450,10000,
1454,436,92,
1454,437,4,
1454,438,79,
1454,439,10000,
1454,440,10,
1454,441,10000,
1454,442,10000,
1454,443,44,
1454,444,11,
1454,445,10000,
1454,446,20,
1454,447,33,
1454,448,10000,
1454,449,54,
1454,450,10000,
1455,436,39,
1455,437,99,
1455,438,36,
1455,439,10000,
1455,440,36,
1455,441,10000,
1455,442,7,
1455,443,10000,
1455,444,10000,
1455,445,22,
1455,446,10000,
1455,447,24,
1455,448,10000,
1455,449,10000,
1455,450,10000,
1456,436,85,
1456,437,55,
1456,438,10000,
1456,439,10000,
1456,440,12,
1456,441,10000,
1456,442,91,
1456,443,10000,
1456,444,10000,
1456,445,10000,
1456,446,16,
1456,447,52,
1456,448,59,
1456,449,28,
1456,450,10000,
1457,436,88,
1457,437,32,
1457,438,10000,
1457,439,10000,
1457,440,40,
1457,441,87,
1457,442,10000,
1457,443,60,
1457,444,10000,
1457,445,61,
1457,446,88,
1457,447,10000,
1457,448,10000,
1457,449,10000,
1457,450,10000,
1458,436,90,
1458,437,90,
1458,438,10000,
1458,439,90,
1458,440,7,
1458,441,10000,
1458,442,95,
1458,443,68,
1458,444,75,
1458,445,10000,
1458,446,10000,
1458,447,58,
1458,448,10000,
1458,449,5,
1458,450,10000,
1459,436,10000,
1459,437,10000,
1459,438,10000,
1459,439,31,
1459,440,10000,
1459,441,10000,
1459,442,10000,
1459,443,10000,
1459,444,77,
1459,445,10000,
1459,446,10000,
1459,447,78,
1459,448,10000,
1459,449,15,
1459,450,10000,
1460,436,10000,
1460,437,10000,
1460,438,48,
1460,439,57,
1460,440,49,
1460,441,10000,
1460,442,4,
1460,443,26,
1460,444,79,
1460,445,10000,
1460,446,100,
1460,447,10000,
1460,448,10000,
1460,449,94,
1460,450,10000,
1461,436,55,
1461,437,9,
1461,438,10000,
1461,439,98,
1461,440,10000,
1461,441,90,
1461,442,90,
1461,443,78,
1461,444,33,
1461,445,64,
1461,446,5,
1461,447,21,
1461,448,10000,
1461,449,10000,
1461,450,55,
1462,436,10000,
1462,437,10000,
1462,438,92,
1462,439,50,
1462,440,10000,
1462,441,10000,
1462,442,89,
1462,443,60,
1462,444,10000,
1462,445,10000,
1462,446,10000,
1462,447,44,
1462,448,10000,
1462,449,98,
1462,450,10000,
1463,436,26,
1463,437,99,
1463,438,18,
1463,439,43,
1463,440,71,
1463,441,10000,
1463,442,67,
1463,443,42,
1463,444,10000,
1463,445,10000,
1463,446,10000,
1463,447,23,
1463,448,10000,
1463,449,7,
1463,450,10000,
1464,436,41,
1464,437,9,
1464,438,10000,
1464,439,39,
1464,440,84,
1464,441,23,
1464,442,10000,
1464,443,30,
1464,444,10000,
1464,445,80,
1464,446,43,
1464,447,10000,
1464,448,71,
1464,449,38,
1464,450,10000,
1465,436,10000,
1465,437,33,
1465,438,69,
1465,439,10000,
1465,440,50,
1465,441,10000,
1465,442,10000,
1465,443,10000,
1465,444,23,
1465,445,10000,
1465,446,82,
1465,447,10000,
1465,448,86,
1465,449,10000,
1465,450,84,
1466,436,37,
1466,437,10000,
1466,438,10000,
1466,439,10000,
1466,440,89,
1466,441,15,
1466,442,62,
1466,443,10000,
1466,444,88,
1466,445,56,
1466,446,10000,
1466,447,10000,
1466,448,91,
1466,449,48,
1466,450,10000,
1467,436,15,
1467,437,10000,
1467,438,71,
1467,439,92,
1467,440,10000,
1467,441,69,
1467,442,74,
1467,443,10000,
1467,444,10000,
1467,445,35,
1467,446,5,
1467,447,10000,
1467,448,10000,
1467,449,88,
1467,450,10000,
1468,436,10000,
1468,437,10000,
1468,438,68,
1468,439,36,
1468,440,84,
1468,441,33,
1468,442,10000,
1468,443,99,
1468,444,10000,
1468,445,48,
1468,446,93,
1468,447,85,
1468,448,10000,
1468,449,10000,
1468,450,56,
1469,436,74,
1469,437,61,
1469,438,10000,
1469,439,10000,
1469,440,10000,
1469,441,10000,
1469,442,42,
1469,443,92,
1469,444,10000,
1469,445,10000,
1469,446,10000,
1469,447,26,
1469,448,10000,
1469,449,10000,
1469,450,10000,
1470,436,73,
1470,437,10000,
1470,438,10000,
1470,439,99,
1470,440,10000,
1470,441,10000,
1470,442,10000,
1470,443,10000,
1470,444,10000,
1470,445,66,
1470,446,55,
1470,447,44,
1470,448,93,
1470,449,76,
1470,450,99,
1471,436,60,
1471,437,10000,
1471,438,24,
1471,439,10000,
1471,440,10000,
1471,441,7,
1471,442,34,
1471,443,10000,
1471,444,61,
1471,445,10000,
1471,446,53,
1471,447,18,
1471,448,54,
1471,449,71,
1471,450,32,
1472,436,10000,
1472,437,10000,
1472,438,10000,
1472,439,10000,
1472,440,10000,
1472,441,11,
1472,442,10000,
1472,443,30,
1472,444,10000,
1472,445,69,
1472,446,10000,
1472,447,49,
1472,448,10000,
1472,449,42,
1472,450,10000,
1473,436,10000,
1473,437,51,
1473,438,24,
1473,439,10000,
1473,440,59,
1473,441,24,
1473,442,92,
1473,443,47,
1473,444,2,
1473,445,10000,
1473,446,16,
1473,447,47,
1473,448,26,
1473,449,24,
1473,450,10000,
1474,436,21,
1474,437,78,
1474,438,10000,
1474,439,10000,
1474,440,58,
1474,441,10000,
1474,442,32,
1474,443,11,
1474,444,10000,
1474,445,18,
1474,446,10000,
1474,447,10000,
1474,448,10000,
1474,449,10000,
1474,450,51,
1475,436,42,
1475,437,10000,
1475,438,10000,
1475,439,16,
1475,440,24,
1475,441,81,
1475,442,10000,
1475,443,82,
1475,444,95,
1475,445,2,
1475,446,10000,
1475,447,28,
1475,448,16,
1475,449,10000,
1475,450,10000,
1476,436,19,
1476,437,10000,
1476,438,10000,
1476,439,10000,
1476,440,10000,
1476,441,10000,
1476,442,10000,
1476,443,10000,
1476,444,10000,
1476,445,10000,
1476,446,10000,
1476,447,10000,
1476,448,10000,
1476,449,10000,
1476,450,97,
1477,436,10000,
1477,437,10000,
1477,438,10000,
1477,439,35,
1477,440,10000,
1477,441,10000,
1477,442,80,
1477,443,10000,
1477,444,39,
1477,445,88,
1477,446,96,
1477,447,43,
1477,448,83,
1477,449,10000,
1477,450,60,
1478,436,86,
1478,437,66,
1478,438,11,
1478,439,28,
1478,440,10000,
1478,441,69,
1478,442,10000,
1478,443,10000,
1478,444,10000,
1478,445,4,
1478,446,19,
1478,447,10000,
1478,448,20,
1478,449,10000,
1478,450,7,
1479,436,60,
1479,437,26,
1479,438,10000,
1479,439,51,
1479,440,81,
1479,441,10000,
1479,442,45,
1479,443,10000,
1479,444,10000,
1479,445,10000,
1479,446,10000,
1479,447,13,
1479,448,62,
1479,449,64,
1479,450,10000,
1480,436,81,
1480,437,10000,
1480,438,32,
1480,439,36,
1480,440,10000,
1480,441,54,
1480,442,10000,
1480,443,10000,
1480,444,40,
1480,445,10000,
1480,446,10000,
1480,447,10000,
1480,448,5,
1480,449,10000,
1480,450,10000,
1481,436,10000,
1481,437,83,
1481,438,10000,
1481,439,10000,
1481,440,20,
1481,441,6,
1481,442,21,
1481,443,5,
1481,444,10000,
1481,445,97,
1481,446,10000,
1481,447,10000,
1481,448,10000,
1481,449,10000,
1481,450,10000,
1482,436,10000,
1482,437,10000,
1482,438,48,
1482,439,10000,
1482,440,51,
1482,441,10000,
1482,442,10000,
1482,443,5,
1482,444,78,
1482,445,10000,
1482,446,34,
1482,447,36,
1482,448,28,
1482,449,66,
1482,450,10000,
1483,436,9,
1483,437,17,
1483,438,33,
1483,439,10000,
1483,440,98,
1483,441,20,
1483,442,100,
1483,443,77,
1483,444,81,
1483,445,10000,
1483,446,82,
1483,447,10000,
1483,448,70,
1483,449,51,
1483,450,54,
1484,436,38,
1484,437,10000,
1484,438,10000,
1484,439,82,
1484,440,10000,
1484,441,10000,
1484,442,20,
1484,443,83,
1484,444,10000,
1484,445,68,
1484,446,79,
1484,447,10000,
1484,448,10000,
1484,449,67,
1484,450,10000,
1485,436,74,
1485,437,90,
1485,438,52,
1485,439,77,
1485,440,10000,
1485,441,10000,
1485,442,51,
1485,443,10000,
1485,444,51,
1485,445,73,
1485,446,10000,
1485,447,10000,
1485,448,10000,
1485,449,63,
1485,450,40,
1486,436,10000,
1486,437,89,
1486,438,10000,
1486,439,91,
1486,440,10000,
1486,441,10000,
1486,442,10000,
1486,443,10000,
1486,444,10000,
1486,445,10000,
1486,446,10000,
1486,447,10000,
1486,448,53,
1486,449,24,
1486,450,49,
1487,436,69,
1487,437,10000,
1487,438,28,
1487,439,10000,
1487,440,10000,
1487,441,10000,
1487,442,10000,
1487,443,71,
1487,444,57,
1487,445,38,
1487,446,35,
1487,447,10000,
1487,448,10000,
1487,449,10000,
1487,450,10000,
1488,436,97,
1488,437,10000,
1488,438,54,
1488,439,10000,
1488,440,10000,
1488,441,10000,
1488,442,10000,
1488,443,2,
1488,444,84,
1488,445,20,
1488,446,10000,
1488,447,72,
1488,448,44,
1488,449,14,
1488,450,10000,
1489,436,10000,
1489,437,35,
1489,438,10000,
1489,439,56,
1489,440,10000,
1489,441,99,
1489,442,10000,
1489,443,6,
1489,444,10000,
1489,445,76,
1489,446,10000,
1489,447,77,
1489,448,17,
