Configuration, ObservableConfiguration, Cost
901,451,64,
901,452,96,
901,453,22,
901,454,95,
901,455,86,
901,456,32,
901,457,10000,
901,458,10000,
901,459,6,
901,460,54,
901,461,77,
901,462,29,
901,463,10000,
901,464,64,
901,465,10000,
901,466,10000,
901,467,10000,
901,468,57,
901,469,27,
901,470,71,
901,471,10000,
901,472,10000,
901,473,10000,
901,474,10000,
901,475,96,
902,451,93,
902,452,41,
902,453,10,
902,454,20,
902,455,10000,
902,456,78,
902,457,10000,
902,458,15,
902,459,10000,
902,460,31,
902,461,10000,
902,462,9,
902,463,23,
902,464,1,
902,465,34,
902,466,10000,
902,467,80,
902,468,10000,
902,469,10000,
902,470,10000,
902,471,51,
902,472,10000,
902,473,10000,
902,474,7,
902,475,62,
903,451,10,
903,452,10000,
903,453,10000,
903,454,24,
903,455,75,
903,456,10000,
903,457,10000,
903,458,10000,
903,459,30,
903,460,10000,
903,461,10000,
903,462,10000,
903,463,10000,
903,464,10000,
903,465,10000,
903,466,10000,
903,467,10000,
903,468,10000,
903,469,36,
903,470,10000,
903,471,87,
903,472,35,
903,473,10000,
903,474,87,
903,475,68,
904,451,10000,
904,452,18,
904,453,10000,
904,454,21,
904,455,95,
904,456,10000,
904,457,13,
904,458,18,
904,459,10000,
904,460,10000,
904,461,10000,
904,462,10000,
904,463,10000,
904,464,10000,
904,465,10000,
904,466,10000,
904,467,76,
904,468,56,
904,469,10000,
904,470,89,
904,471,2,
904,472,14,
904,473,23,
904,474,10000,
904,475,62,
905,451,10000,
905,452,10000,
905,453,10000,
905,454,10000,
905,455,97,
905,456,10000,
905,457,10000,
905,458,91,
905,459,17,
905,460,97,
905,461,65,
905,462,10000,
905,463,54,
905,464,10000,
905,465,10000,
905,466,47,
905,467,10000,
905,468,10000,
905,469,60,
905,470,16,
905,471,10000,
905,472,89,
905,473,7,
905,474,56,
905,475,10000,
906,451,10000,
906,452,10000,
906,453,7,
906,454,10000,
906,455,67,
906,456,10000,
906,457,10000,
906,458,10000,
906,459,10000,
906,460,11,
906,461,10000,
906,462,67,
906,463,54,
906,464,10000,
906,465,10000,
906,466,10000,
906,467,26,
906,468,10000,
906,469,10000,
906,470,10000,
906,471,21,
906,472,65,
906,473,10000,
906,474,10000,
906,475,10000,
907,451,10000,
907,452,42,
907,453,10000,
907,454,28,
907,455,9,
907,456,80,
907,457,27,
907,458,10000,
907,459,52,
907,460,10000,
907,461,10000,
907,462,10000,
907,463,50,
907,464,34,
907,465,10000,
907,466,39,
907,467,10000,
907,468,42,
907,469,10000,
907,470,10000,
907,471,10000,
907,472,10000,
907,473,10000,
907,474,29,
907,475,6,
908,451,37,
908,452,23,
908,453,10000,
908,454,41,
908,455,10000,
908,456,10000,
908,457,10000,
908,458,10000,
908,459,10000,
908,460,96,
908,461,10000,
908,462,10000,
908,463,39,
908,464,38,
908,465,76,
908,466,10000,
908,467,3,
908,468,10000,
908,469,2,
908,470,45,
908,471,3,
908,472,69,
908,473,10000,
908,474,7,
908,475,10000,
909,451,10000,
909,452,10000,
909,453,20,
909,454,39,
909,455,10,
909,456,10000,
909,457,10000,
909,458,10000,
909,459,64,
909,460,13,
909,461,100,
909,462,10000,
909,463,10000,
909,464,89,
909,465,89,
909,466,32,
909,467,10000,
909,468,68,
909,469,73,
909,470,10000,
909,471,10000,
909,472,100,
909,473,69,
909,474,65,
909,475,63,
910,451,10000,
910,452,10000,
910,453,28,
910,454,10000,
910,455,88,
910,456,10000,
910,457,77,
910,458,86,
910,459,10000,
910,460,10000,
910,461,10,
910,462,97,
910,463,79,
910,464,10000,
910,465,92,
910,466,15,
910,467,78,
910,468,75,
910,469,10000,
910,470,19,
910,471,10000,
910,472,10000,
910,473,99,
910,474,75,
910,475,54,
911,451,88,
911,452,10000,
911,453,10000,
911,454,30,
911,455,9,
911,456,71,
911,457,15,
911,458,10000,
911,459,80,
911,460,99,
911,461,10000,
911,462,10000,
911,463,10000,
911,464,10000,
911,465,10000,
911,466,10000,
911,467,10000,
911,468,30,
911,469,61,
911,470,10000,
911,471,10000,
911,472,10000,
911,473,10000,
911,474,67,
911,475,10000,
912,451,10000,
912,452,10000,
912,453,5,
912,454,10000,
912,455,96,
912,456,10000,
912,457,91,
912,458,49,
912,459,10000,
912,460,2,
912,461,10000,
912,462,10000,
912,463,10000,
912,464,53,
912,465,10000,
912,466,10000,
912,467,5,
912,468,33,
912,469,85,
912,470,94,
912,471,8,
912,472,23,
912,473,32,
912,474,23,
912,475,10000,
913,451,10000,
913,452,10000,
913,453,10000,
913,454,21,
913,455,4,
913,456,10000,
913,457,10000,
913,458,10000,
913,459,54,
913,460,10000,
913,461,10000,
913,462,10000,
913,463,10000,
913,464,20,
913,465,42,
913,466,10000,
913,467,93,
913,468,56,
913,469,10000,
913,470,80,
913,471,10000,
913,472,26,
913,473,31,
913,474,23,
913,475,10000,
914,451,43,
914,452,60,
914,453,10000,
914,454,59,
914,455,10000,
914,456,10000,
914,457,32,
914,458,1,
914,459,10000,
914,460,37,
914,461,48,
914,462,24,
914,463,88,
914,464,10000,
914,465,20,
914,466,34,
914,467,10000,
914,468,10000,
914,469,10000,
914,470,10000,
914,471,10000,
914,472,39,
914,473,10000,
914,474,10000,
914,475,10000,
915,451,10000,
915,452,10000,
915,453,10000,
915,454,10000,
915,455,10000,
915,456,15,
915,457,24,
915,458,10000,
915,459,10000,
915,460,59,
915,461,10000,
915,462,25,
915,463,17,
915,464,85,
915,465,13,
915,466,37,
915,467,10000,
915,468,10000,
915,469,10000,
915,470,10000,
915,471,10000,
915,472,17,
915,473,23,
915,474,15,
915,475,2,
916,451,10000,
916,452,10000,
916,453,64,
916,454,10000,
916,455,17,
916,456,10000,
916,457,29,
916,458,10000,
916,459,82,
916,460,10000,
916,461,10000,
916,462,29,
916,463,42,
916,464,47,
916,465,5,
916,466,34,
916,467,10000,
916,468,10000,
916,469,10000,
916,470,10000,
916,471,10000,
916,472,10,
916,473,89,
916,474,72,
916,475,10000,
917,451,84,
917,452,10000,
917,453,10000,
917,454,10000,
917,455,47,
917,456,45,
917,457,10000,
917,458,29,
917,459,10000,
917,460,10000,
917,461,10000,
917,462,56,
917,463,31,
917,464,10000,
917,465,10000,
917,466,10000,
917,467,10000,
917,468,38,
917,469,20,
917,470,9,
917,471,10000,
917,472,10000,
917,473,58,
917,474,10000,
917,475,10000,
918,451,10000,
918,452,10000,
918,453,10000,
918,454,85,
918,455,43,
918,456,90,
918,457,10000,
918,458,10000,
918,459,10000,
918,460,10000,
918,461,46,
918,462,10000,
918,463,10000,
918,464,10000,
918,465,10000,
918,466,48,
918,467,10000,
918,468,10000,
918,469,10000,
918,470,38,
918,471,10000,
918,472,10000,
918,473,10000,
918,474,10000,
918,475,10000,
919,451,10000,
919,452,10000,
919,453,77,
919,454,71,
919,455,94,
919,456,10000,
919,457,9,
919,458,18,
919,459,10000,
919,460,10000,
919,461,10000,
919,462,100,
919,463,38,
919,464,10000,
919,465,63,
919,466,70,
919,467,10000,
919,468,10000,
919,469,10000,
919,470,44,
919,471,60,
919,472,81,
919,473,10000,
919,474,45,
919,475,37,
920,451,10000,
920,452,10,
920,453,10000,
920,454,10000,
920,455,88,
920,456,10000,
920,457,82,
920,458,89,
920,459,61,
920,460,44,
920,461,82,
920,462,10000,
920,463,10000,
920,464,83,
920,465,10000,
920,466,98,
920,467,14,
920,468,40,
920,469,94,
920,470,52,
920,471,10000,
920,472,20,
920,473,10000,
920,474,10000,
920,475,10000,
921,451,10000,
921,452,10000,
921,453,20,
921,454,49,
921,455,60,
921,456,16,
921,457,23,
921,458,10000,
921,459,10000,
921,460,10000,
921,461,10000,
921,462,73,
921,463,10000,
921,464,36,
921,465,28,
921,466,27,
921,467,10000,
921,468,10000,
921,469,39,
921,470,42,
921,471,10000,
921,472,10000,
921,473,10000,
921,474,10000,
921,475,10000,
922,451,58,
922,452,10000,
922,453,37,
922,454,41,
922,455,52,
922,456,10000,
922,457,33,
922,458,10000,
922,459,10000,
922,460,10000,
922,461,10000,
922,462,7,
922,463,22,
922,464,62,
922,465,30,
922,466,10000,
922,467,10000,
922,468,10000,
922,469,10000,
922,470,81,
922,471,10000,
922,472,10000,
922,473,10000,
922,474,99,
922,475,28,
923,451,10000,
923,452,60,
923,453,11,
923,454,90,
923,455,54,
923,456,10000,
923,457,10000,
923,458,51,
923,459,10000,
923,460,10000,
923,461,10000,
923,462,10000,
923,463,36,
923,464,93,
923,465,10000,
923,466,10000,
923,467,26,
923,468,10000,
923,469,10000,
923,470,10000,
923,471,64,
923,472,55,
923,473,67,
923,474,10000,
923,475,10000,
924,451,10000,
924,452,76,
924,453,60,
924,454,10000,
924,455,10000,
924,456,10000,
924,457,11,
924,458,10000,
924,459,63,
924,460,18,
924,461,10000,
924,462,10000,
924,463,26,
924,464,10000,
924,465,10000,
924,466,10000,
924,467,10000,
924,468,59,
924,469,10,
924,470,10000,
924,471,10000,
924,472,87,
924,473,19,
924,474,27,
924,475,76,
925,451,98,
925,452,10000,
925,453,10000,
925,454,10000,
925,455,10000,
925,456,97,
925,457,1,
925,458,10000,
925,459,10000,
925,460,10000,
925,461,10000,
925,462,10000,
925,463,10000,
925,464,86,
925,465,64,
925,466,10000,
925,467,10000,
925,468,10000,
925,469,80,
925,470,96,
925,471,20,
925,472,70,
925,473,10000,
925,474,41,
925,475,25,
926,451,10000,
926,452,30,
926,453,2,
926,454,85,
926,455,34,
926,456,10000,
926,457,10000,
926,458,29,
926,459,10000,
926,460,17,
926,461,10000,
926,462,50,
926,463,48,
926,464,72,
926,465,10000,
926,466,10000,
926,467,97,
926,468,33,
926,469,2,
926,470,80,
926,471,10000,
926,472,10000,
926,473,45,
926,474,10000,
926,475,10000,
927,451,10000,
927,452,10000,
927,453,10000,
927,454,20,
927,455,45,
927,456,10000,
927,457,89,
927,458,10000,
927,459,10000,
927,460,94,
927,461,66,
927,462,10000,
927,463,10000,
927,464,10000,
927,465,10000,
927,466,29,
927,467,10000,
927,468,10000,
927,469,78,
927,470,10000,
927,471,10000,
927,472,10000,
927,473,10000,
927,474,10000,
927,475,10000,
928,451,10000,
928,452,10000,
928,453,43,
928,454,62,
928,455,18,
928,456,92,
928,457,10000,
928,458,10000,
928,459,85,
928,460,10000,
928,461,33,
928,462,86,
928,463,10000,
928,464,12,
928,465,76,
928,466,10000,
928,467,10000,
928,468,10000,
928,469,5,
928,470,10000,
928,471,10000,
928,472,10000,
928,473,10000,
928,474,10000,
928,475,44,
929,451,40,
929,452,25,
929,453,43,
929,454,10000,
929,455,10000,
929,456,10000,
929,457,10000,
929,458,88,
929,459,1,
929,460,84,
929,461,10000,
929,462,10000,
929,463,59,
929,464,10000,
929,465,10000,
929,466,10000,
929,467,66,
929,468,10000,
929,469,59,
929,470,15,
929,471,10000,
929,472,3,
929,473,10000,
929,474,10000,
929,475,10000,
930,451,10000,
930,452,10000,
930,453,10000,
930,454,10000,
930,455,10000,
930,456,10000,
930,457,74,
930,458,10000,
930,459,10000,
930,460,93,
930,461,42,
930,462,10000,
930,463,34,
930,464,13,
930,465,10000,
930,466,10000,
930,467,10000,
930,468,31,
930,469,99,
930,470,10000,
930,471,10000,
930,472,16,
930,473,10000,
930,474,10000,
930,475,9,
931,451,10000,
931,452,86,
931,453,10000,
931,454,54,
931,455,10000,
931,456,10000,
931,457,44,
931,458,10000,
931,459,10000,
931,460,10000,
931,461,10000,
931,462,23,
931,463,27,
931,464,10000,
931,465,10000,
931,466,29,
931,467,49,
931,468,5,
931,469,10000,
931,470,10000,
931,471,8,
931,472,10000,
931,473,21,
931,474,10000,
931,475,6,
932,451,8,
932,452,10000,
932,453,32,
932,454,10000,
932,455,60,
932,456,93,
932,457,10000,
932,458,28,
932,459,10,
932,460,64,
932,461,10000,
932,462,10000,
932,463,10000,
932,464,23,
932,465,10000,
