Configuration, ObservableConfiguration, Cost
551,331,77,
551,332,74,
551,333,10000,
551,334,51,
551,335,10000,
551,336,12,
551,337,9,
551,338,10000,
551,339,10000,
551,340,10000,
551,341,10000,
551,342,10000,
551,343,10000,
551,344,76,
551,345,10000,
551,346,10000,
551,347,94,
551,348,10000,
551,349,88,
551,350,94,
551,351,10000,
551,352,10000,
551,353,45,
551,354,73,
551,355,10000,
551,356,10000,
551,357,95,
551,358,16,
551,359,80,
551,360,85,
552,331,10000,
552,332,93,
552,333,82,
552,334,97,
552,335,13,
552,336,29,
552,337,10000,
552,338,69,
552,339,32,
552,340,10000,
552,341,8,
552,342,10000,
552,343,10000,
552,344,72,
552,345,31,
552,346,10000,
552,347,98,
552,348,23,
552,349,48,
552,350,10000,
552,351,10000,
552,352,22,
552,353,10000,
552,354,10000,
552,355,10000,
552,356,73,
552,357,10000,
552,358,31,
552,359,10000,
552,360,10000,
553,331,31,
553,332,10000,
553,333,42,
553,334,10000,
553,335,10000,
553,336,80,
553,337,10000,
553,338,10000,
553,339,3,
553,340,10000,
553,341,53,
553,342,10000,
553,343,57,
553,344,10000,
553,345,10000,
553,346,10000,
553,347,38,
553,348,10000,
553,349,75,
553,350,10000,
553,351,10000,
553,352,51,
553,353,11,
553,354,3,
553,355,89,
553,356,41,
553,357,86,
553,358,10000,
553,359,10000,
553,360,10000,
554,331,32,
554,332,85,
554,333,48,
554,334,10000,
554,335,10000,
554,336,89,
554,337,29,
554,338,92,
554,339,54,
554,340,94,
554,341,86,
554,342,10000,
554,343,29,
554,344,69,
554,345,10000,
554,346,28,
554,347,10000,
554,348,79,
554,349,33,
554,350,10000,
554,351,10000,
554,352,10000,
554,353,10000,
554,354,10000,
554,355,82,
554,356,10000,
554,357,67,
554,358,77,
554,359,85,
554,360,19,
555,331,79,
555,332,37,
555,333,10000,
555,334,10000,
555,335,10000,
555,336,10000,
555,337,10000,
555,338,10000,
555,339,78,
555,340,10000,
555,341,27,
555,342,10000,
555,343,32,
555,344,10000,
555,345,88,
555,346,73,
555,347,10000,
555,348,10000,
555,349,69,
555,350,90,
555,351,86,
555,352,73,
555,353,10000,
555,354,57,
555,355,79,
555,356,17,
555,357,10000,
555,358,10000,
555,359,10000,
555,360,10000,
556,331,2,
556,332,58,
556,333,10000,
556,334,78,
556,335,10000,
556,336,54,
556,337,10000,
556,338,84,
556,339,10000,
556,340,67,
556,341,10000,
