Configuration, ObservableConfiguration, Cost
301,61,97,
301,62,10000,
301,63,10000,
301,64,38,
301,65,10000,
301,66,10000,
301,67,10000,
301,68,10000,
301,69,9,
301,70,10000,
302,61,10000,
302,62,10000,
302,63,45,
302,64,31,
302,65,2,
302,66,10000,
302,67,75,
302,68,10000,
302,69,28,
302,70,44,
303,61,42,
303,62,10000,
303,63,10000,
303,64,68,
303,65,58,
303,66,83,
303,67,10000,
303,68,5,
303,69,97,
303,70,50,
304,61,10000,
304,62,10000,
304,63,33,
304,64,8,
304,65,88,
304,66,53,
304,67,10000,
304,68,10000,
304,69,10000,
304,70,39,
305,61,25,
305,62,87,
305,63,52,
305,64,10000,
305,65,10000,
305,66,69,
305,67,4,
305,68,76,
305,69,10000,
305,70,49,
306,61,79,
306,62,10000,
306,63,42,
306,64,10000,
306,65,64,
306,66,10000,
306,67,3,
306,68,10000,
306,69,10000,
306,70,10000,
307,61,71,
307,62,68,
307,63,35,
307,64,10000,
307,65,10000,
307,66,10000,
307,67,10000,
307,68,10000,
307,69,37,
307,70,10000,
308,61,42,
308,62,6,
308,63,43,
308,64,65,
308,65,10000,
308,66,10000,
308,67,10000,
308,68,10000,
308,69,10000,
308,70,46,
309,61,17,
309,62,10000,
309,63,10000,
309,64,10000,
309,65,21,
309,66,10000,
309,67,10000,
309,68,10000,
309,69,10000,
309,70,10000,
310,61,10000,
310,62,10000,
310,63,10000,
310,64,3,
310,65,10000,
310,66,10000,
310,67,10000,
310,68,46,
310,69,66,
310,70,17,
311,61,10000,
311,62,86,
311,63,10000,
311,64,32,
311,65,1,
311,66,32,
311,67,10000,
311,68,49,
311,69,91,
311,70,10000,
312,61,67,
312,62,10000,
312,63,10000,
312,64,27,
312,65,54,
312,66,10000,
312,67,40,
312,68,32,
312,69,10000,
312,70,12,
313,61,47,
313,62,10000,
313,63,23,
313,64,28,
313,65,62,
313,66,11,
313,67,10000,
313,68,24,
313,69,33,
313,70,47,
314,61,10000,
314,62,10000,
314,63,2,
314,64,10000,
314,65,10000,
314,66,49,
314,67,10000,
314,68,10000,
314,69,10000,
314,70,50,
315,61,10000,
315,62,10000,
315,63,10000,
315,64,33,
315,65,89,
315,66,10000,
315,67,10000,
315,68,10000,
315,69,23,
315,70,72,
316,61,29,
316,62,17,
316,63,5,
316,64,10000,
316,65,66,
316,66,52,
316,67,10000,
316,68,10000,
316,69,50,
316,70,10000,
317,61,84,
317,62,90,
317,63,49,
317,64,91,
317,65,93,
317,66,31,
317,67,10000,
317,68,48,
317,69,10000,
317,70,10000,
318,61,10000,
318,62,33,
318,63,5,
318,64,10000,
318,65,10000,
318,66,22,
318,67,61,
318,68,10000,
318,69,26,
318,70,2,
319,61,38,
319,62,10000,
319,63,24,
319,64,10000,
319,65,37,
319,66,52,
319,67,10000,
319,68,10000,
319,69,10000,
319,70,68,
320,61,26,
320,62,67,
320,63,71,
320,64,10000,
320,65,10000,
320,66,67,
320,67,10000,
320,68,10000,
320,69,62,
320,70,72,
321,61,77,
321,62,10000,
321,63,10000,
321,64,29,
321,65,10000,
321,66,10000,
321,67,25,
321,68,13,
321,69,68,
321,70,28,
322,61,10000,
322,62,10000,
322,63,67,
322,64,82,
322,65,1,
322,66,10000,
322,67,10000,
322,68,10000,
322,69,10000,
322,70,8,
323,61,74,
323,62,10000,
323,63,93,
323,64,52,
323,65,22,
323,66,10000,
323,67,10000,
323,68,10000,
323,69,10000,
323,70,10000,
324,61,10000,
324,62,10000,
324,63,74,
324,64,10000,
324,65,57,
324,66,64,
324,67,10000,
324,68,10000,
324,69,69,
324,70,10000,
325,61,10000,
325,62,48,
325,63,10000,
325,64,64,
325,65,24,
325,66,80,
325,67,21,
325,68,36,
325,69,95,
325,70,89,
326,61,86,
326,62,10000,
326,63,10000,
326,64,10000,
326,65,10000,
326,66,10,
326,67,10000,
326,68,85,
326,69,10000,
326,70,10000,
327,61,10000,
327,62,10,
327,63,10000,
327,64,10000,
327,65,94,
327,66,10000,
327,67,11,
327,68,67,
327,69,83,
327,70,10000,
328,61,10000,
328,62,64,
328,63,10000,
328,64,98,
328,65,24,
328,66,10000,
328,67,67,
328,68,10000,
328,69,42,
328,70,10000,
329,61,10000,
329,62,86,
329,63,10000,
329,64,59,
329,65,10000,
329,66,94,
329,67,79,
329,68,10000,
329,69,10000,
329,70,77,
330,61,10000,
330,62,10000,
330,63,65,
330,64,4,
330,65,10000,
330,66,21,
330,67,23,
330,68,49,
330,69,10000,
330,70,73,
331,61,20,
331,62,10000,
331,63,10000,
331,64,14,
331,65,59,
331,66,78,
331,67,10000,
331,68,10000,
331,69,10000,
331,70,10000,
332,61,68,
332,62,54,
