Config Num, Utility
2901,-1,
2902,-1,
2903,-6,
2904,-9,
2905,-4,
2906,-1,
2907,-4,
2908,-9,
2909,-6,
2910,-4,
2911,-9,
2912,-10,
2913,-9,
2914,-6,
2915,-6,
2916,-3,
2917,-10,
2918,-8,
2919,-5,
2920,-1,
2921,-3,
2922,-2,
2923,-3,
2924,-7,
2925,-2,
2926,-7,
2927,-10,
2928,-6,
2929,-7,
2930,-5,
2931,-9,
2932,-9,
2933,-4,
2934,-8,
2935,-3,
2936,-10,
2937,-8,
2938,-3,
2939,-2,
2940,-5,
2941,-3,
2942,-7,
2943,-10,
2944,-4,
2945,-6,
2946,-5,
2947,-8,
2948,-3,
2949,-8,
2950,-8,
2951,-5,
2952,-8,
2953,-5,
2954,-10,
2955,-3,
2956,-9,
2957,-1,
2958,-5,
2959,-6,
2960,-8,
2961,-7,
2962,-6,
2963,-6,
2964,-8,
2965,-6,
2966,-9,
2967,-8,
2968,-10,
2969,-5,
2970,-5,
2971,-4,
2972,-8,
2973,-4,
2974,-2,
2975,-7,
2976,-3,
2977,-2,
2978,-1,
2979,-1,
2980,-8,
2981,-7,
2982,-8,
2983,-9,
2984,-9,
2985,-2,
2986,-7,
2987,-4,
2988,-5,
2989,-9,
2990,-4,
2991,-2,
2992,-7,
2993,-3,
2994,-4,
2995,-3,
2996,-2,
2997,-3,
2998,-10,
2999,-5,
3000,-9,
