Config Num, Utility
1,-1,
2,-3,
3,-8,
4,-6,
5,-4,
6,-1,
7,-7,
8,-4,
9,-3,
10,-3,
11,-4,
12,-1,
13,-8,
14,-1,
15,-2,
16,-4,
17,-8,
18,-3,
19,-5,
20,-7,
21,-8,
22,-1,
23,-8,
24,-9,
25,-3,
26,-2,
27,-3,
28,-9,
29,-10,
30,-4,
31,-3,
32,-8,
33,-2,
34,-9,
35,-6,
36,-7,
37,-6,
38,-9,
39,-9,
40,-9,
41,-7,
42,-5,
43,-6,
44,-3,
45,-9,
46,-7,
47,-5,
48,-2,
49,-3,
50,-6,
51,-10,
52,-6,
53,-5,
54,-10,
55,-7,
56,-5,
57,-4,
58,-9,
59,-5,
60,-9,
61,-3,
62,-5,
63,-4,
64,-5,
65,-1,
66,-5,
67,-7,
68,-3,
69,-7,
70,-7,
71,-8,
72,-10,
73,-2,
74,-6,
75,-10,
76,-10,
77,-7,
78,-4,
79,-10,
80,-8,
81,-10,
82,-6,
83,-4,
84,-10,
85,-6,
86,-1,
87,-2,
88,-8,
89,-4,
90,-1,
91,-10,
92,-4,
93,-7,
94,-6,
95,-6,
96,-9,
97,-9,
98,-8,
99,-9,
100,-4,
