Config Num, Utility
401,-10,
402,-4,
403,-5,
404,-2,
405,-3,
406,-5,
407,-10,
408,-3,
409,-3,
410,-1,
411,-9,
412,-10,
413,-9,
414,-2,
415,-4,
416,-2,
417,-5,
418,-2,
419,-9,
420,-4,
421,-5,
422,-9,
423,-10,
424,-2,
425,-1,
426,-3,
427,-8,
428,-6,
429,-6,
430,-9,
431,-1,
432,-6,
433,-2,
434,-1,
435,-5,
436,-2,
437,-6,
438,-10,
439,-3,
440,-1,
441,-9,
442,-10,
443,-8,
444,-9,
445,-1,
446,-6,
447,-9,
448,-10,
449,-5,
450,-10,
451,-2,
452,-3,
453,-9,
454,-6,
455,-3,
456,-3,
457,-6,
458,-1,
459,-10,
460,-5,
461,-8,
462,-3,
463,-4,
464,-10,
465,-6,
466,-4,
467,-1,
468,-3,
469,-3,
470,-5,
471,-2,
472,-1,
473,-8,
474,-1,
475,-5,
476,-3,
477,-8,
478,-9,
479,-1,
480,-4,
481,-1,
482,-5,
483,-8,
484,-2,
485,-2,
486,-10,
487,-10,
488,-7,
489,-6,
490,-10,
491,-4,
492,-1,
493,-1,
494,-3,
495,-7,
496,-8,
497,-5,
498,-4,
499,-7,
500,-8,
