Config Num, Utility
2201,-10,
2202,-3,
2203,-1,
2204,-2,
2205,-3,
2206,-9,
2207,-4,
2208,-1,
2209,-7,
2210,-9,
2211,-5,
2212,-7,
2213,-7,
2214,-8,
2215,-10,
2216,-10,
2217,-4,
2218,-4,
2219,-1,
2220,-3,
2221,-3,
2222,-1,
2223,-4,
2224,-6,
2225,-2,
2226,-4,
2227,-4,
2228,-5,
2229,-6,
2230,-4,
2231,-6,
2232,-1,
2233,-2,
2234,-5,
2235,-8,
2236,-3,
2237,-4,
2238,-10,
2239,-10,
2240,-9,
2241,-4,
2242,-8,
2243,-9,
2244,-5,
2245,-6,
2246,-1,
2247,-10,
2248,-9,
2249,-6,
2250,-8,
2251,-6,
2252,-5,
2253,-1,
2254,-1,
2255,-6,
2256,-2,
2257,-3,
2258,-10,
2259,-1,
2260,-6,
2261,-10,
2262,-4,
2263,-3,
2264,-9,
2265,-1,
2266,-1,
2267,-7,
2268,-3,
2269,-2,
2270,-1,
2271,-5,
2272,-1,
2273,-5,
2274,-8,
2275,-8,
2276,-10,
2277,-10,
2278,-3,
2279,-9,
2280,-2,
2281,-6,
2282,-4,
2283,-2,
2284,-4,
2285,-7,
2286,-3,
2287,-5,
2288,-1,
2289,-8,
2290,-9,
2291,-6,
2292,-9,
2293,-1,
2294,-8,
2295,-5,
2296,-3,
2297,-5,
2298,-9,
2299,-4,
2300,-8,
