Config Num, Utility
1801,-2,
1802,-10,
1803,-6,
1804,-9,
1805,-6,
1806,-10,
1807,-6,
1808,-9,
1809,-2,
1810,-5,
1811,-5,
1812,-3,
1813,-2,
1814,-9,
1815,-10,
1816,-7,
1817,-1,
1818,-7,
1819,-10,
1820,-2,
1821,-3,
1822,-9,
1823,-10,
1824,-6,
1825,-5,
1826,-6,
1827,-1,
1828,-3,
1829,-7,
1830,-2,
1831,-10,
1832,-1,
1833,-2,
1834,-2,
1835,-2,
1836,-1,
1837,-5,
1838,-7,
1839,-2,
1840,-8,
1841,-8,
1842,-10,
1843,-2,
1844,-1,
1845,-10,
1846,-3,
1847,-4,
1848,-10,
1849,-2,
1850,-6,
1851,-8,
1852,-4,
1853,-6,
1854,-8,
1855,-1,
1856,-8,
1857,-2,
1858,-6,
1859,-1,
1860,-9,
1861,-6,
1862,-2,
1863,-4,
1864,-2,
1865,-9,
1866,-6,
1867,-2,
1868,-1,
1869,-8,
1870,-8,
1871,-5,
1872,-3,
1873,-3,
1874,-1,
1875,-6,
1876,-3,
1877,-9,
1878,-9,
1879,-5,
1880,-6,
1881,-5,
1882,-7,
1883,-8,
1884,-9,
1885,-6,
1886,-3,
1887,-4,
1888,-9,
1889,-3,
1890,-5,
1891,-1,
1892,-9,
1893,-9,
1894,-6,
1895,-8,
1896,-5,
1897,-5,
1898,-6,
1899,-4,
1900,-9,
