Config Num, Utility
101,-6,
102,-5,
103,-7,
104,-2,
105,-7,
106,-8,
107,-9,
108,-2,
109,-4,
110,-2,
111,-7,
112,-2,
113,-3,
114,-3,
115,-3,
116,-2,
117,-10,
118,-1,
119,-10,
120,-10,
121,-3,
122,-10,
123,-8,
124,-3,
125,-1,
126,-6,
127,-4,
128,-2,
129,-5,
130,-7,
131,-10,
132,-10,
133,-1,
134,-8,
135,-5,
136,-1,
137,-6,
138,-6,
139,-5,
140,-4,
141,-5,
142,-8,
143,-3,
144,-2,
145,-8,
146,-10,
147,-9,
148,-10,
149,-9,
150,-4,
151,-10,
152,-5,
153,-5,
154,-6,
155,-8,
156,-3,
157,-7,
158,-10,
159,-1,
160,-1,
161,-6,
162,-6,
163,-7,
164,-1,
165,-2,
166,-9,
167,-2,
168,-1,
169,-10,
170,-3,
171,-10,
172,-7,
173,-1,
174,-8,
175,-6,
176,-3,
177,-1,
178,-3,
179,-1,
180,-3,
181,-8,
182,-3,
183,-4,
184,-9,
185,-1,
186,-4,
187,-3,
188,-8,
189,-7,
190,-6,
191,-4,
192,-5,
193,-2,
194,-2,
195,-7,
196,-4,
197,-8,
198,-8,
199,-1,
200,-3,
