Config Num, Utility
2501,-6,
2502,-10,
2503,-10,
2504,-10,
2505,-4,
2506,-8,
2507,-9,
2508,-9,
2509,-10,
2510,-2,
2511,-10,
2512,-9,
2513,-1,
2514,-8,
2515,-5,
2516,-9,
2517,-3,
2518,-9,
2519,-4,
2520,-6,
2521,-3,
2522,-3,
2523,-9,
2524,-5,
2525,-6,
2526,-4,
2527,-5,
2528,-6,
2529,-7,
2530,-6,
2531,-3,
2532,-10,
2533,-1,
2534,-10,
2535,-7,
2536,-7,
2537,-3,
2538,-5,
2539,-9,
2540,-3,
2541,-8,
2542,-1,
2543,-1,
2544,-5,
2545,-3,
2546,-4,
2547,-6,
2548,-10,
2549,-9,
2550,-8,
2551,-6,
2552,-4,
2553,-10,
2554,-4,
2555,-4,
2556,-9,
2557,-6,
2558,-5,
2559,-6,
2560,-3,
2561,-5,
2562,-2,
2563,-6,
2564,-3,
2565,-6,
2566,-1,
2567,-5,
2568,-5,
2569,-8,
2570,-6,
2571,-4,
2572,-4,
2573,-6,
2574,-1,
2575,-4,
2576,-3,
2577,-3,
2578,-1,
2579,-9,
2580,-9,
2581,-5,
2582,-1,
2583,-9,
2584,-9,
2585,-2,
2586,-3,
2587,-6,
2588,-6,
2589,-7,
2590,-3,
2591,-7,
2592,-4,
2593,-9,
2594,-8,
2595,-7,
2596,-2,
2597,-10,
2598,-7,
2599,-7,
2600,-2,
