Config Num, Utility
2601,-6,
2602,-1,
2603,-3,
2604,-2,
2605,-9,
2606,-4,
2607,-1,
2608,-10,
2609,-9,
2610,-10,
2611,-3,
2612,-1,
2613,-3,
2614,-9,
2615,-9,
2616,-2,
2617,-10,
2618,-3,
2619,-1,
2620,-6,
2621,-2,
2622,-4,
2623,-2,
2624,-8,
2625,-2,
2626,-7,
2627,-2,
2628,-2,
2629,-5,
2630,-2,
2631,-7,
2632,-2,
2633,-3,
2634,-10,
2635,-8,
2636,-2,
2637,-5,
2638,-6,
2639,-2,
2640,-2,
2641,-8,
2642,-6,
2643,-5,
2644,-6,
2645,-4,
2646,-3,
2647,-10,
2648,-1,
2649,-1,
2650,-1,
2651,-2,
2652,-5,
2653,-7,
2654,-3,
2655,-1,
2656,-2,
2657,-3,
2658,-7,
2659,-2,
2660,-3,
2661,-8,
2662,-8,
2663,-6,
2664,-10,
2665,-7,
2666,-5,
2667,-7,
2668,-3,
2669,-7,
2670,-7,
2671,-5,
2672,-6,
2673,-10,
2674,-6,
2675,-8,
2676,-10,
2677,-3,
2678,-5,
2679,-7,
2680,-1,
2681,-4,
2682,-2,
2683,-8,
2684,-1,
2685,-7,
2686,-5,
2687,-9,
2688,-2,
2689,-1,
2690,-4,
2691,-4,
2692,-5,
2693,-2,
2694,-7,
2695,-5,
2696,-6,
2697,-6,
2698,-4,
2699,-10,
2700,-3,
