Config Num, Utility
701,-3,
702,-4,
703,-10,
704,-7,
705,-1,
706,-1,
707,-2,
708,-4,
709,-2,
710,-7,
711,-10,
712,-8,
713,-3,
714,-6,
715,-1,
716,-5,
717,-3,
718,-9,
719,-1,
720,-10,
721,-7,
722,-6,
723,-3,
724,-9,
725,-1,
726,-4,
727,-6,
728,-8,
729,-8,
730,-3,
731,-4,
732,-10,
733,-4,
734,-6,
735,-9,
736,-2,
737,-9,
738,-7,
739,-5,
740,-9,
741,-7,
742,-2,
743,-3,
744,-8,
745,-9,
746,-3,
747,-1,
748,-3,
749,-9,
750,-2,
751,-8,
752,-9,
753,-5,
754,-9,
755,-7,
756,-7,
757,-8,
758,-1,
759,-8,
760,-10,
761,-3,
762,-5,
763,-6,
764,-4,
765,-4,
766,-6,
767,-10,
768,-6,
769,-7,
770,-1,
771,-5,
772,-6,
773,-5,
774,-7,
775,-7,
776,-2,
777,-3,
778,-9,
779,-9,
780,-5,
781,-4,
782,-10,
783,-6,
784,-4,
785,-4,
786,-1,
787,-9,
788,-7,
789,-8,
790,-9,
791,-2,
792,-5,
793,-8,
794,-10,
795,-9,
796,-2,
797,-7,
798,-6,
799,-3,
800,-6,
