Config Num, Utility
901,-3,
902,-5,
903,-1,
904,-6,
905,-1,
906,-2,
907,-6,
908,-8,
909,-3,
910,-3,
911,-7,
912,-7,
913,-1,
914,-6,
915,-8,
916,-9,
917,-5,
918,-4,
919,-6,
920,-1,
921,-3,
922,-3,
923,-8,
924,-10,
925,-9,
926,-2,
927,-5,
928,-2,
929,-2,
930,-6,
931,-1,
932,-10,
933,-1,
934,-8,
935,-5,
936,-10,
937,-3,
938,-4,
939,-5,
940,-8,
941,-8,
942,-7,
943,-3,
944,-5,
945,-10,
946,-3,
947,-4,
948,-6,
949,-3,
950,-5,
951,-3,
952,-8,
953,-7,
954,-7,
955,-10,
956,-4,
957,-1,
958,-8,
959,-8,
960,-6,
961,-9,
962,-3,
963,-8,
964,-6,
965,-5,
966,-2,
967,-7,
968,-7,
969,-4,
970,-2,
971,-9,
972,-7,
973,-2,
974,-5,
975,-4,
976,-8,
977,-3,
978,-5,
979,-9,
980,-7,
981,-10,
982,-1,
983,-4,
984,-2,
985,-9,
986,-9,
987,-1,
988,-5,
989,-10,
990,-9,
991,-4,
992,-2,
993,-9,
994,-2,
995,-10,
996,-10,
997,-9,
998,-10,
999,-2,
1000,-6,
