Config Num, Utility
1701,-10,
1702,-6,
1703,-9,
1704,-3,
1705,-2,
1706,-2,
1707,-1,
1708,-6,
1709,-6,
1710,-9,
1711,-5,
1712,-6,
1713,-3,
1714,-6,
1715,-6,
1716,-3,
1717,-9,
1718,-9,
1719,-5,
1720,-7,
1721,-6,
1722,-1,
1723,-5,
1724,-3,
1725,-9,
1726,-1,
1727,-1,
1728,-9,
1729,-5,
1730,-7,
1731,-8,
1732,-8,
1733,-9,
1734,-4,
1735,-4,
1736,-4,
1737,-7,
1738,-3,
1739,-9,
1740,-5,
1741,-10,
1742,-6,
1743,-3,
1744,-4,
1745,-1,
1746,-10,
1747,-9,
1748,-10,
1749,-3,
1750,-3,
1751,-2,
1752,-2,
1753,-6,
1754,-6,
1755,-2,
1756,-6,
1757,-8,
1758,-6,
1759,-9,
1760,-1,
1761,-2,
1762,-7,
1763,-10,
1764,-3,
1765,-7,
1766,-4,
1767,-9,
1768,-2,
1769,-10,
1770,-6,
1771,-9,
1772,-6,
1773,-10,
1774,-4,
1775,-10,
1776,-8,
1777,-10,
1778,-10,
1779,-5,
1780,-2,
1781,-8,
1782,-7,
1783,-6,
1784,-8,
1785,-7,
1786,-10,
1787,-2,
1788,-5,
1789,-9,
1790,-10,
1791,-5,
1792,-7,
1793,-2,
1794,-7,
1795,-2,
1796,-3,
1797,-10,
1798,-5,
1799,-9,
1800,-7,
