Config Num, Utility
801,-9,
802,-1,
803,-2,
804,-10,
805,-3,
806,-8,
807,-1,
808,-10,
809,-7,
810,-3,
811,-7,
812,-1,
813,-7,
814,-10,
815,-3,
816,-1,
817,-10,
818,-3,
819,-10,
820,-6,
821,-3,
822,-7,
823,-7,
824,-8,
825,-1,
826,-4,
827,-10,
828,-4,
829,-7,
830,-1,
831,-9,
832,-5,
833,-5,
834,-9,
835,-5,
836,-9,
837,-4,
838,-5,
839,-7,
840,-2,
841,-2,
842,-9,
843,-1,
844,-8,
845,-2,
846,-4,
847,-10,
848,-10,
849,-3,
850,-4,
851,-1,
852,-5,
853,-8,
854,-7,
855,-9,
856,-2,
857,-2,
858,-6,
859,-8,
860,-6,
861,-1,
862,-8,
863,-1,
864,-10,
865,-3,
866,-8,
867,-2,
868,-7,
869,-4,
870,-2,
871,-3,
872,-6,
873,-6,
874,-4,
875,-4,
876,-1,
877,-8,
878,-2,
879,-3,
880,-4,
881,-3,
882,-2,
883,-8,
884,-9,
885,-2,
886,-2,
887,-1,
888,-1,
889,-7,
890,-3,
891,-4,
892,-8,
893,-6,
894,-6,
895,-5,
896,-8,
897,-9,
898,-10,
899,-7,
900,-4,
