Config Num, Utility
2101,-8,
2102,-8,
2103,-4,
2104,-4,
2105,-9,
2106,-1,
2107,-6,
2108,-6,
2109,-9,
2110,-3,
2111,-5,
2112,-10,
2113,-10,
2114,-5,
2115,-6,
2116,-6,
2117,-2,
2118,-3,
2119,-6,
2120,-8,
2121,-7,
2122,-5,
2123,-9,
2124,-3,
2125,-6,
2126,-1,
2127,-5,
2128,-9,
2129,-3,
2130,-7,
2131,-3,
2132,-5,
2133,-9,
2134,-5,
2135,-10,
2136,-4,
2137,-7,
2138,-6,
2139,-9,
2140,-7,
2141,-6,
2142,-6,
2143,-10,
2144,-8,
2145,-8,
2146,-7,
2147,-7,
2148,-9,
2149,-8,
2150,-4,
2151,-8,
2152,-1,
2153,-1,
2154,-9,
2155,-6,
2156,-10,
2157,-7,
2158,-8,
2159,-9,
2160,-8,
2161,-5,
2162,-2,
2163,-9,
2164,-3,
2165,-10,
2166,-1,
2167,-3,
2168,-4,
2169,-4,
2170,-1,
2171,-9,
2172,-2,
2173,-2,
2174,-1,
2175,-2,
2176,-5,
2177,-2,
2178,-2,
2179,-8,
2180,-8,
2181,-8,
2182,-4,
2183,-10,
2184,-5,
2185,-8,
2186,-8,
2187,-2,
2188,-7,
2189,-5,
2190,-4,
2191,-1,
2192,-9,
2193,-1,
2194,-9,
2195,-9,
2196,-10,
2197,-10,
2198,-10,
2199,-10,
2200,-6,
