Config Num, Utility
1501,-1,
1502,-4,
1503,-2,
1504,-3,
1505,-9,
1506,-1,
1507,-7,
1508,-10,
1509,-4,
1510,-5,
1511,-9,
1512,-10,
1513,-1,
1514,-1,
1515,-9,
1516,-2,
1517,-2,
1518,-2,
1519,-5,
1520,-9,
1521,-1,
1522,-5,
1523,-9,
1524,-4,
1525,-7,
1526,-4,
1527,-1,
1528,-2,
1529,-2,
1530,-3,
1531,-4,
1532,-6,
1533,-10,
1534,-5,
1535,-1,
1536,-10,
1537,-1,
1538,-8,
1539,-4,
1540,-2,
1541,-1,
1542,-1,
1543,-9,
1544,-7,
1545,-4,
1546,-3,
1547,-6,
1548,-7,
1549,-2,
1550,-9,
1551,-3,
1552,-10,
1553,-5,
1554,-6,
1555,-10,
1556,-1,
1557,-5,
1558,-6,
1559,-8,
1560,-6,
1561,-8,
1562,-4,
1563,-5,
1564,-1,
1565,-3,
1566,-9,
1567,-4,
1568,-1,
1569,-4,
1570,-3,
1571,-8,
1572,-10,
1573,-6,
1574,-10,
1575,-8,
1576,-7,
1577,-9,
1578,-3,
1579,-9,
1580,-9,
1581,-7,
1582,-6,
1583,-4,
1584,-8,
1585,-5,
1586,-2,
1587,-9,
1588,-1,
1589,-2,
1590,-1,
1591,-5,
1592,-5,
1593,-10,
1594,-4,
1595,-8,
1596,-3,
1597,-3,
1598,-3,
1599,-9,
1600,-9,
