Config Num, Utility
1001,-4,
1002,-1,
1003,-2,
1004,-1,
1005,-5,
1006,-10,
1007,-8,
1008,-1,
1009,-9,
1010,-5,
1011,-8,
1012,-2,
1013,-4,
1014,-2,
1015,-4,
1016,-5,
1017,-1,
1018,-3,
1019,-9,
1020,-5,
1021,-2,
1022,-10,
1023,-9,
1024,-8,
1025,-3,
1026,-1,
1027,-1,
1028,-5,
1029,-6,
1030,-7,
1031,-5,
1032,-4,
1033,-10,
1034,-3,
1035,-5,
1036,-3,
1037,-7,
1038,-3,
1039,-10,
1040,-1,
1041,-5,
1042,-8,
1043,-9,
1044,-2,
1045,-9,
1046,-7,
1047,-7,
1048,-8,
1049,-6,
1050,-5,
1051,-10,
1052,-8,
1053,-2,
1054,-5,
1055,-8,
1056,-2,
1057,-5,
1058,-2,
1059,-4,
1060,-1,
1061,-4,
1062,-6,
1063,-7,
1064,-6,
1065,-10,
1066,-2,
1067,-7,
1068,-8,
1069,-1,
1070,-9,
1071,-7,
1072,-10,
1073,-10,
1074,-10,
1075,-2,
1076,-2,
1077,-8,
1078,-5,
1079,-8,
1080,-9,
1081,-5,
1082,-8,
1083,-1,
1084,-3,
1085,-8,
1086,-1,
1087,-5,
1088,-3,
1089,-5,
1090,-6,
1091,-2,
1092,-4,
1093,-7,
1094,-3,
1095,-3,
1096,-2,
1097,-6,
1098,-3,
1099,-7,
1100,-9,
