Config Num, Utility
501,-6,
502,-1,
503,-2,
504,-8,
505,-5,
506,-4,
507,-8,
508,-4,
509,-10,
510,-4,
511,-3,
512,-10,
513,-8,
514,-9,
515,-3,
516,-5,
517,-4,
518,-3,
519,-9,
520,-1,
521,-5,
522,-8,
523,-4,
524,-5,
525,-3,
526,-1,
527,-5,
528,-4,
529,-9,
530,-1,
531,-5,
532,-10,
533,-10,
534,-4,
535,-5,
536,-6,
537,-5,
538,-4,
539,-10,
540,-1,
541,-7,
542,-2,
543,-5,
544,-7,
545,-8,
546,-9,
547,-1,
548,-6,
549,-8,
550,-5,
551,-7,
552,-8,
553,-4,
554,-1,
555,-5,
556,-8,
557,-8,
558,-5,
559,-9,
560,-6,
561,-10,
562,-6,
563,-6,
564,-1,
565,-5,
566,-5,
567,-5,
568,-8,
569,-2,
570,-8,
571,-2,
572,-9,
573,-9,
574,-2,
575,-4,
576,-8,
577,-10,
578,-7,
579,-3,
580,-4,
581,-7,
582,-9,
583,-10,
584,-10,
585,-8,
586,-8,
587,-7,
588,-7,
589,-7,
590,-10,
591,-2,
592,-2,
593,-2,
594,-4,
595,-9,
596,-5,
597,-9,
598,-4,
599,-2,
600,-6,
